"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Wind Direction (°)","Rain Rate (in/hr)","Daily Rain (in)","Relative Pressure (inHg)","Humidity (%)","Station Battery (V)","Absolute Pressure (inHg)"
2025-08-03T13:24:00-04:00,2025-08-03 13:24:00,69.4,69.4,59.6,10.5,15.4,293,0,0,30.17,71,4.49,30.17
2025-08-03T13:09:00-04:00,2025-08-03 13:09:00,68.7,68.6,58.5,11.9,16.1,297,0,0,30.18,70,,30.18
2025-08-03T12:54:00-04:00,2025-08-03 12:54:00,68.7,68.6,58.5,11.6,15.7,303,0,0,30.18,70,,30.18
2025-08-03T12:39:00-04:00,2025-08-03 12:39:00,68,68,58.2,11.6,15,300,0,0,30.19,71,,30.19
2025-08-03T12:24:00-04:00,2025-08-03 12:24:00,68,68,58.6,11.4,15.4,298,0,0,30.2,72,4.59,30.2
2025-08-03T12:09:00-04:00,2025-08-03 12:09:00,67.5,67.5,60,9.8,12.1,295,0,0,30.2,77,,30.2
2025-08-03T11:54:00-04:00,2025-08-03 11:54:00,66.7,66.7,60,8.7,11,294,0,0,30.21,79,,30.21
2025-08-03T11:39:00-04:00,2025-08-03 11:39:00,66.7,66.7,58.1,9.6,11.6,296,0,0,30.21,74,4.63,30.21
2025-08-03T11:24:00-04:00,2025-08-03 11:24:00,66.4,66.4,57.5,9.4,11.2,298,0,0,30.21,73,,30.21
2025-08-03T11:09:00-04:00,2025-08-03 11:09:00,65.8,65.8,57.6,8.7,10.7,304,0,0,30.21,75,,30.21
2025-08-03T10:54:00-04:00,2025-08-03 10:54:00,65.5,65.5,58.1,8.5,10.1,305,0,0,30.22,77,,30.22
2025-08-03T10:39:00-04:00,2025-08-03 10:39:00,65.5,65.5,58.8,8.5,10.5,307,0,0,30.22,79,4.63,30.22
2025-08-03T10:24:00-04:00,2025-08-03 10:24:00,66,66,58.6,6.3,8.9,290,0,0,30.22,77,,30.22
2025-08-03T10:09:00-04:00,2025-08-03 10:09:00,65.8,65.8,58.7,6.3,9.6,286,0,0,30.22,78,,30.22
2025-08-03T09:54:00-04:00,2025-08-03 09:54:00,65.7,65.7,57.9,5.8,7.8,258,0,0,30.22,76,,30.22
2025-08-03T09:39:00-04:00,2025-08-03 09:39:00,65.5,65.5,59.2,5.8,8.7,260,0,0,30.22,80,4.55,30.22
2025-08-03T09:24:00-04:00,2025-08-03 09:24:00,65.5,65.5,59.9,2.9,6,264,0,0,30.22,82,,30.22
2025-08-03T09:09:00-04:00,2025-08-03 09:09:00,65.3,65.3,60,4,8.1,264,0,0,30.22,83,,30.22
2025-08-03T08:54:00-04:00,2025-08-03 08:54:00,65.8,65.8,60.1,2.7,7.2,264,0,0,30.22,82,,30.22
2025-08-03T08:39:00-04:00,2025-08-03 08:39:00,65.7,65.7,59,1.6,5.6,264,0,0,30.22,79,4.44,30.22
2025-08-03T08:24:00-04:00,2025-08-03 08:24:00,64.6,64.6,58.6,1.6,2.5,264,0,0,30.22,81,,30.22
2025-08-03T08:09:00-04:00,2025-08-03 08:09:00,63.7,63.7,58.8,1.6,2.5,264,0,0,30.22,84,,30.22
2025-08-03T07:54:00-04:00,2025-08-03 07:54:00,63,63,58.7,0.4,2.2,264,0,0,30.22,86,,30.22
2025-08-03T07:39:00-04:00,2025-08-03 07:39:00,62.2,62.2,58.6,0,1.1,266,0,0,30.22,88,4.25,30.22
2025-08-03T07:24:00-04:00,2025-08-03 07:24:00,61.2,61.2,59.2,0,0,267,0,0,30.22,93,,30.22
2025-08-03T07:09:00-04:00,2025-08-03 07:09:00,60.4,60.4,58.7,0,0.9,267,0,0,30.22,94,,30.22
2025-08-03T06:54:00-04:00,2025-08-03 06:54:00,59.9,59.9,58.2,0,0,267,0,0,30.22,94,,30.22
2025-08-03T06:39:00-04:00,2025-08-03 06:39:00,59.5,59.5,57.8,0,0,267,0,0,30.22,94,4.25,30.22
2025-08-03T06:24:00-04:00,2025-08-03 06:24:00,59.2,59.2,58.1,0,1.6,267,0,0,30.22,96,,30.22
2025-08-03T06:09:00-04:00,2025-08-03 06:09:00,58.8,58.8,57.4,0,0,267,0,0,30.22,95,,30.22
2025-08-03T05:54:00-04:00,2025-08-03 05:54:00,58.3,58.3,56.9,0,0,267,0,0,30.22,95,,30.22
2025-08-03T05:39:00-04:00,2025-08-03 05:39:00,58.6,58.6,57.2,0,0,267,0,0,30.22,95,4.25,30.22
2025-08-03T05:24:00-04:00,2025-08-03 05:24:00,59,59,57.3,0,0,267,0,0,30.22,94,,30.22
2025-08-03T05:09:00-04:00,2025-08-03 05:09:00,59,59,57.3,0,0,267,0,0,30.22,94,,30.22
2025-08-03T04:54:00-04:00,2025-08-03 04:54:00,59.5,59.5,57.5,0,1.6,267,0,0,30.22,93,,30.22
2025-08-03T04:39:00-04:00,2025-08-03 04:39:00,59.2,59.2,57.5,0.2,2,267,0,0,30.21,94,4.25,30.21
2025-08-03T04:24:00-04:00,2025-08-03 04:24:00,59.9,59.9,57.6,0,0,267,0,0,30.21,92,,30.21
2025-08-03T04:09:00-04:00,2025-08-03 04:09:00,59.9,59.9,57.6,0,1.3,267,0,0,30.21,92,,30.21
2025-08-03T03:54:00-04:00,2025-08-03 03:54:00,60.4,60.4,57.8,0.2,2,267,0,0,30.21,91,,30.21
2025-08-03T03:39:00-04:00,2025-08-03 03:39:00,61,61,57.4,0,1.8,267,0,0,30.21,88,4.27,30.21
2025-08-03T03:24:00-04:00,2025-08-03 03:24:00,61.9,61.9,58.3,0.4,2.5,267,0,0,30.21,88,,30.21
2025-08-03T03:09:00-04:00,2025-08-03 03:09:00,62.2,62.2,58.6,0.4,2.9,267,0,0,30.21,88,,30.21
2025-08-03T02:54:00-04:00,2025-08-03 02:54:00,61.9,61.9,57.7,1.6,4,266,0,0,30.21,86,,30.21
2025-08-03T02:39:00-04:00,2025-08-03 02:39:00,62.1,62.1,57.9,1.6,3.6,266,0,0,30.22,86,4.25,30.22
2025-08-03T02:24:00-04:00,2025-08-03 02:24:00,62.6,62.6,58,2.5,5.1,266,0,0,30.22,85,,30.22
2025-08-03T02:09:00-04:00,2025-08-03 02:09:00,63.1,63.1,58.5,4.3,6,266,0,0,30.22,85,,30.22
2025-08-03T01:54:00-04:00,2025-08-03 01:54:00,63.3,63.3,58,4.9,7.8,251,0,0,30.23,83,,30.23
2025-08-03T01:39:00-04:00,2025-08-03 01:39:00,64,64,57.7,5.4,8.7,278,0,0,30.24,80,4.27,30.24
2025-08-03T01:24:00-04:00,2025-08-03 01:24:00,63.7,63.7,56.7,6.5,8.7,267,0,0,30.24,78,,30.24
2025-08-03T01:09:00-04:00,2025-08-03 01:09:00,63.7,63.7,56.7,1.1,6.9,295,0,0,30.24,78,,30.24
2025-08-03T00:54:00-04:00,2025-08-03 00:54:00,64.6,64.6,57.2,1.6,3.8,317,0,0,30.24,77,,30.24
2025-08-03T00:39:00-04:00,2025-08-03 00:39:00,64.9,64.9,57.9,5.4,9.8,316,0,0,30.24,78,4.28,30.24
2025-08-03T00:24:00-04:00,2025-08-03 00:24:00,64,64,58,4.9,8.5,283,0,0,30.25,81,,30.25
2025-08-03T00:09:00-04:00,2025-08-03 00:09:00,64,64,58,4.9,7.6,259,0,0,30.25,81,,30.25
2025-08-02T23:54:00-04:00,2025-08-02 23:54:00,64.4,64.4,57,5.1,7.2,258,0,0,30.25,77,,30.25
2025-08-02T23:39:00-04:00,2025-08-02 23:39:00,64.8,64.8,55.9,5.4,8.1,254,0,0,30.25,73,4.28,30.25
2025-08-02T23:24:00-04:00,2025-08-02 23:24:00,65.1,65.1,55.8,4,6.7,296,0,0,30.26,72,,30.26
2025-08-02T23:09:00-04:00,2025-08-02 23:09:00,65.5,65.5,56.2,2.9,5.1,317,0,0,30.26,72,,30.26
2025-08-02T22:54:00-04:00,2025-08-02 22:54:00,65.8,65.8,56.5,4,6.9,321,0,0,30.26,72,,30.26
2025-08-02T22:39:00-04:00,2025-08-02 22:39:00,66,66,57.1,6.7,11.2,323,0,0,30.26,73,4.28,30.26
2025-08-02T22:24:00-04:00,2025-08-02 22:24:00,66,66,57.5,7.4,11.2,322,0,0,30.26,74,,30.26
2025-08-02T22:09:00-04:00,2025-08-02 22:09:00,65.7,65.7,57.9,7.2,11,317,0,0,30.27,76,,30.27
2025-08-02T21:54:00-04:00,2025-08-02 21:54:00,65.5,65.5,59.2,6.3,9.8,302,0,0,30.27,80,,30.27
2025-08-02T21:39:00-04:00,2025-08-02 21:39:00,64.9,64.9,60.3,6.3,9.8,297,0,0,30.27,85,4.29,30.27
2025-08-02T21:24:00-04:00,2025-08-02 21:24:00,65.1,65.1,60.1,7.4,10.7,291,0,0,30.27,84,,30.27
2025-08-02T21:09:00-04:00,2025-08-02 21:09:00,65.1,65.1,59.8,6.5,10.3,287,0,0,30.26,83,,30.26
2025-08-02T20:54:00-04:00,2025-08-02 20:54:00,65.1,65.1,60.1,7.4,11.2,282,0,0,30.26,84,,30.26
2025-08-02T20:39:00-04:00,2025-08-02 20:39:00,65.1,65.1,59.8,6.7,10.1,276,0,0,30.25,83,4.28,30.25
2025-08-02T20:24:00-04:00,2025-08-02 20:24:00,65.7,65.7,59.4,8.5,12.3,297,0,0,30.25,80,,30.25
2025-08-02T20:09:00-04:00,2025-08-02 20:09:00,66,66,58.9,11,15.7,306,0,0,30.25,78,,30.25
2025-08-02T19:54:00-04:00,2025-08-02 19:54:00,66.6,66.6,58.4,13,17,315,0,0,30.25,75,,30.25
2025-08-02T19:39:00-04:00,2025-08-02 19:39:00,66.7,66.7,58.5,12.8,17,313,0,0,30.25,75,4.37,30.25
2025-08-02T19:24:00-04:00,2025-08-02 19:24:00,66.9,66.9,58.7,12.3,17.4,305,0,0,30.25,75,,30.25
2025-08-02T19:09:00-04:00,2025-08-02 19:09:00,66.9,66.9,58.7,12.1,17.4,300,0,0,30.24,75,,30.24
2025-08-02T18:54:00-04:00,2025-08-02 18:54:00,67.1,67.1,58.9,12.8,17.2,302,0,0,30.24,75,,30.24
2025-08-02T18:39:00-04:00,2025-08-02 18:39:00,67.3,67.3,60.2,13.2,18.8,305,0,0,30.24,78,4.34,30.24
2025-08-02T18:24:00-04:00,2025-08-02 18:24:00,67.5,67.5,60,11.6,17.9,300,0,0,30.24,77,,30.24
2025-08-02T18:09:00-04:00,2025-08-02 18:09:00,67.3,67.3,60.2,12.5,18.8,294,0,0,30.23,78,,30.23
2025-08-02T17:54:00-04:00,2025-08-02 17:54:00,67.6,67.6,59.8,11.6,17.2,298,0,0,30.23,76,,30.23
2025-08-02T17:39:00-04:00,2025-08-02 17:39:00,67.6,67.6,59.8,11.6,19.2,294,0,0,30.23,76,4.3,30.23
2025-08-02T17:24:00-04:00,2025-08-02 17:24:00,67.5,67.5,60.4,12.1,17,295,0,0,30.23,78,,30.23
2025-08-02T17:09:00-04:00,2025-08-02 17:09:00,67.8,67.8,60,12.5,17.9,295,0,0,30.23,76,,30.23
2025-08-02T16:54:00-04:00,2025-08-02 16:54:00,68.2,68.2,59.2,11,15.2,301,0,0,30.23,73,,30.23
2025-08-02T16:39:00-04:00,2025-08-02 16:39:00,68,68,59,13,18.6,306,0,0,30.23,73,4.47,30.23
2025-08-02T16:24:00-04:00,2025-08-02 16:24:00,68.2,68.2,59.2,14.1,18.6,307,0,0,30.23,73,,30.23
2025-08-02T16:09:00-04:00,2025-08-02 16:09:00,68.4,68.3,58.6,14.5,18.3,306,0,0,30.23,71,,30.23
2025-08-02T15:54:00-04:00,2025-08-02 15:54:00,68.7,68.5,58.1,13,17,305,0,0,30.24,69,,30.24
2025-08-02T15:39:00-04:00,2025-08-02 15:39:00,69.1,68.8,56.8,13.2,19.2,301,0,0,30.24,65,4.49,30.24
2025-08-02T15:24:00-04:00,2025-08-02 15:24:00,69.1,68.8,57.3,14.3,19.5,298,0,0,30.24,66,,30.24
2025-08-02T15:09:00-04:00,2025-08-02 15:09:00,68.9,68.5,56.2,14.8,19,296,0,0,30.24,64,,30.24
2025-08-02T14:54:00-04:00,2025-08-02 14:54:00,69.4,68.8,54.4,15,18.8,294,0,0,30.24,59,,30.24
2025-08-02T14:39:00-04:00,2025-08-02 14:39:00,69.1,68.7,56.4,15.7,19.5,296,0,0,30.24,64,4.48,30.24
2025-08-02T14:24:00-04:00,2025-08-02 14:24:00,70.9,70.1,52.4,12.8,16.6,295,0,0,30.24,52,,30.24
2025-08-02T14:09:00-04:00,2025-08-02 14:09:00,71.2,70.3,51,13,15.7,295,0,0,30.25,49,,30.25
2025-08-02T13:54:00-04:00,2025-08-02 13:54:00,71.4,70.4,50.1,12.3,14.8,296,0,0,30.25,47,,30.25
2025-08-02T13:39:00-04:00,2025-08-02 13:39:00,71.6,70.7,50.9,11.9,14.3,294,0,0,30.25,48,4.48,30.25
2025-08-02T13:24:00-04:00,2025-08-02 13:24:00,71.6,70.8,51.4,11.4,14.1,295,0,0,30.26,49,,30.26
2025-08-02T13:09:00-04:00,2025-08-02 13:09:00,71.6,70.7,50.9,10.5,13.6,292,0,0,30.26,48,,30.26
2025-08-02T12:54:00-04:00,2025-08-02 12:54:00,71.2,70.5,52.7,10.3,13.2,296,0,0,30.27,52,,30.27
2025-08-02T12:39:00-04:00,2025-08-02 12:39:00,71.6,70.7,50.9,9.8,13.4,295,0,0,30.27,48,4.58,30.27
2025-08-02T12:24:00-04:00,2025-08-02 12:24:00,72.1,71.3,51.3,6.7,11,290,0,0,30.28,48,,30.28
2025-08-02T12:09:00-04:00,2025-08-02 12:09:00,71.6,70.9,52.5,3.8,6.9,329,0,0,30.28,51,,30.28
2025-08-02T11:54:00-04:00,2025-08-02 11:54:00,72.1,71.1,49,5.4,13,87,0,0,30.28,44,,30.28
2025-08-02T11:39:00-04:00,2025-08-02 11:39:00,72,71,48.9,6.3,13.4,117,0,0,30.29,44,4.6,30.29
2025-08-02T11:24:00-04:00,2025-08-02 11:24:00,71.8,70.7,48.7,4.9,11.2,108,0,0,30.29,44,,30.29
2025-08-02T11:09:00-04:00,2025-08-02 11:09:00,71.1,70.2,50.4,4,9.6,95,0,0,30.29,48,,30.29
2025-08-02T10:54:00-04:00,2025-08-02 10:54:00,70.7,69.8,51.1,4.5,9.8,112,0,0,30.29,50,,30.29
2025-08-02T10:39:00-04:00,2025-08-02 10:39:00,70.2,69.4,51.7,6.5,9.8,106,0,0,30.3,52,4.64,30.3
2025-08-02T10:24:00-04:00,2025-08-02 10:24:00,69.6,68.8,52.2,5.1,8.3,87,0,0,30.3,54,,30.3
2025-08-02T10:09:00-04:00,2025-08-02 10:09:00,69.1,68.3,52.2,5.8,9.8,91,0,0,30.3,55,,30.3
2025-08-02T09:54:00-04:00,2025-08-02 09:54:00,68.5,67.7,52.7,6.7,11.2,107,0,0,30.31,57,,30.31
2025-08-02T09:39:00-04:00,2025-08-02 09:39:00,68,68,53.1,6.7,10.5,102,0,0,30.31,59,4.56,30.31
2025-08-02T09:24:00-04:00,2025-08-02 09:24:00,67.5,67.5,52.2,7.8,13,122,0,0,30.32,58,,30.32
2025-08-02T09:09:00-04:00,2025-08-02 09:09:00,66.9,66.9,53.4,6.7,11.2,118,0,0,30.32,62,,30.32
2025-08-02T08:54:00-04:00,2025-08-02 08:54:00,65.8,65.8,53.7,7.4,10.5,107,0,0,30.32,65,,30.32
2025-08-02T08:39:00-04:00,2025-08-02 08:39:00,64.9,64.9,53.3,7.8,11.2,106,0,0,30.33,66,4.43,30.33
2025-08-02T08:24:00-04:00,2025-08-02 08:24:00,64.2,64.2,53.4,8.3,11.6,111,0,0,30.32,68,,30.32
2025-08-02T08:09:00-04:00,2025-08-02 08:09:00,63.5,63.5,53.5,8.1,11.9,106,0,0,30.32,70,,30.32
2025-08-02T07:54:00-04:00,2025-08-02 07:54:00,62.6,62.6,53.8,7.4,11,109,0,0,30.32,73,,30.32
2025-08-02T07:39:00-04:00,2025-08-02 07:39:00,62.2,62.2,54.2,8.1,11.9,109,0,0,30.32,75,4.27,30.32
2025-08-02T07:24:00-04:00,2025-08-02 07:24:00,62.1,62.1,54.1,7.2,10.7,111,0,0,30.32,75,,30.32
2025-08-02T07:09:00-04:00,2025-08-02 07:09:00,61.3,61.3,54,8.3,11,108,0,0,30.31,77,,30.31
2025-08-02T06:54:00-04:00,2025-08-02 06:54:00,61,61,54.1,7.8,12.3,113,0,0,30.31,78,,30.31
2025-08-02T06:39:00-04:00,2025-08-02 06:39:00,60.8,60.8,54.2,9.2,12.8,111,0,0,30.3,79,4.27,30.3
2025-08-02T06:24:00-04:00,2025-08-02 06:24:00,60.8,60.8,54.9,8.7,13.9,110,0,0,30.3,81,,30.3
2025-08-02T06:09:00-04:00,2025-08-02 06:09:00,60.6,60.6,55.1,9.2,13.9,109,0,0,30.3,82,,30.3
2025-08-02T05:54:00-04:00,2025-08-02 05:54:00,60.4,60.4,54.9,8.5,11.4,112,0,0,30.29,82,,30.29
2025-08-02T05:39:00-04:00,2025-08-02 05:39:00,60.3,60.3,54.8,8.1,10.7,117,0,0,30.29,82,4.27,30.29
2025-08-02T05:24:00-04:00,2025-08-02 05:24:00,60.1,60.1,54.9,7.4,9.8,120,0,0,30.29,83,,30.29
2025-08-02T05:09:00-04:00,2025-08-02 05:09:00,59.9,59.9,55.4,7.6,10.7,119,0,0,30.28,85,,30.28
2025-08-02T04:54:00-04:00,2025-08-02 04:54:00,59.5,59.5,55.9,7.4,10.3,118,0,0,30.28,88,,30.28
2025-08-02T04:39:00-04:00,2025-08-02 04:39:00,59.7,59.7,56.1,8.3,11.2,118,0,0,30.28,88,4.27,30.28
2025-08-02T04:24:00-04:00,2025-08-02 04:24:00,59.9,59.9,56.3,8.7,11.9,115,0,0,30.27,88,,30.27
2025-08-02T04:09:00-04:00,2025-08-02 04:09:00,60.1,60.1,56.8,8.3,11.6,118,0,0,30.27,89,,30.27
2025-08-02T03:54:00-04:00,2025-08-02 03:54:00,59.9,59.9,57,8.3,10.7,117,0,0,30.27,90,,30.27
2025-08-02T03:39:00-04:00,2025-08-02 03:39:00,59.7,59.7,57.1,7.6,9.8,118,0,0,30.27,91,4.28,30.27
2025-08-02T03:24:00-04:00,2025-08-02 03:24:00,59.4,59.4,57.1,7.4,9.8,122,0,0,30.27,92,,30.27
2025-08-02T03:09:00-04:00,2025-08-02 03:09:00,59.2,59.2,56.9,7.4,11.2,119,0,0,30.27,92,,30.27
2025-08-02T02:54:00-04:00,2025-08-02 02:54:00,59.2,59.2,57.2,6.5,8.5,119,0,0,30.27,93,,30.27
2025-08-02T02:39:00-04:00,2025-08-02 02:39:00,59.2,59.2,57.5,5.4,7.8,125,0,0,30.27,94,4.28,30.27
2025-08-02T02:24:00-04:00,2025-08-02 02:24:00,59.2,59.2,57.5,4.9,6.3,126,0,0,30.27,94,,30.27
2025-08-02T02:09:00-04:00,2025-08-02 02:09:00,59,59,57.9,0.7,6,288,0,0,30.27,96,,30.27
2025-08-02T01:54:00-04:00,2025-08-02 01:54:00,59.2,59.2,58.1,0.2,1.8,292,0,0,30.27,96,,30.27
2025-08-02T01:39:00-04:00,2025-08-02 01:39:00,59.7,59.7,58.3,0,0,292,0,0,30.27,95,4.28,30.27
2025-08-02T01:24:00-04:00,2025-08-02 01:24:00,59.9,59.9,58.2,0,0,292,0,0,30.27,94,,30.27
2025-08-02T01:09:00-04:00,2025-08-02 01:09:00,59.5,59.5,57.8,0,1.1,292,0,0,30.27,94,,30.27
2025-08-02T00:54:00-04:00,2025-08-02 00:54:00,59.7,59.7,58,0.2,1.8,292,0,0,30.28,94,,30.28
2025-08-02T00:39:00-04:00,2025-08-02 00:39:00,59.7,59.7,57.7,0,1.3,292,0,0,30.28,93,4.28,30.28
2025-08-02T00:24:00-04:00,2025-08-02 00:24:00,60.3,60.3,58,0,0,292,0,0,30.28,92,,30.28
2025-08-02T00:09:00-04:00,2025-08-02 00:09:00,60.1,60.1,57.5,0,0,292,0,0,30.28,91,,30.28
2025-08-01T23:54:00-04:00,2025-08-01 23:54:00,60.3,60.3,58,0.2,1.8,292,0,0.11,30.28,92,,30.28
2025-08-01T23:39:00-04:00,2025-08-01 23:39:00,60.3,60.3,57.4,0,0,292,0,0.11,30.28,90,4.28,30.28
2025-08-01T23:24:00-04:00,2025-08-01 23:24:00,60.3,60.3,57.7,0,0,292,0,0.11,30.28,91,,30.28
2025-08-01T23:09:00-04:00,2025-08-01 23:09:00,60.4,60.4,57.1,0,0,292,0,0.11,30.28,89,,30.28
2025-08-01T22:54:00-04:00,2025-08-01 22:54:00,60.8,60.8,57.2,0,0,292,0,0.11,30.28,88,,30.28
2025-08-01T22:39:00-04:00,2025-08-01 22:39:00,61.3,61.3,57.1,0,0,292,0,0.11,30.28,86,4.29,30.28
2025-08-01T22:24:00-04:00,2025-08-01 22:24:00,61.7,61.7,57.1,0,0,292,0,0.11,30.28,85,,30.28
2025-08-01T22:09:00-04:00,2025-08-01 22:09:00,61.7,61.7,57.1,0,0,292,0,0.11,30.28,85,,30.28
2025-08-01T21:54:00-04:00,2025-08-01 21:54:00,62.2,62.2,57,0,1.6,292,0,0.11,30.29,83,,30.29
2025-08-01T21:39:00-04:00,2025-08-01 21:39:00,63,63,56.7,0,0.9,292,0,0.11,30.28,80,4.29,30.28
2025-08-01T21:24:00-04:00,2025-08-01 21:24:00,63.9,63.9,57.9,0.9,2.9,292,0,0.11,30.28,81,,30.28
2025-08-01T21:09:00-04:00,2025-08-01 21:09:00,64.4,64.4,58.4,2,3.1,292,0,0.11,30.28,81,,30.28
2025-08-01T20:54:00-04:00,2025-08-01 20:54:00,64.6,64.6,58.3,4,6.3,292,0,0.11,30.28,80,,30.28
2025-08-01T20:39:00-04:00,2025-08-01 20:39:00,64.6,64.6,57.9,4.7,6.7,292,0,0.11,30.28,79,4.29,30.28
2025-08-01T20:24:00-04:00,2025-08-01 20:24:00,64.6,64.6,58.3,1.1,6.5,333,0,0.11,30.28,80,,30.28
2025-08-01T20:09:00-04:00,2025-08-01 20:09:00,65.1,65.1,58.1,4.9,8.1,336,0,0.11,30.27,78,,30.27
2025-08-01T19:54:00-04:00,2025-08-01 19:54:00,65.5,65.5,58.1,5.1,6.7,321,0,0.11,30.27,77,,30.27
2025-08-01T19:39:00-04:00,2025-08-01 19:39:00,65.8,65.8,57.6,6.5,10.1,302,0,0.11,30.27,75,4.44,30.27
2025-08-01T19:24:00-04:00,2025-08-01 19:24:00,66.4,66.4,57.5,6.3,8.9,302,0,0.11,30.27,73,,30.27
2025-08-01T19:09:00-04:00,2025-08-01 19:09:00,66.6,66.6,57.7,6.7,9.8,314,0,0.11,30.27,73,,30.27
2025-08-01T18:54:00-04:00,2025-08-01 18:54:00,66.6,66.6,57.7,6.7,8.9,310,0,0.11,30.27,73,,30.27
2025-08-01T18:39:00-04:00,2025-08-01 18:39:00,66.7,66.7,57.8,6,8.7,306,0,0.11,30.26,73,4.41,30.26
2025-08-01T18:24:00-04:00,2025-08-01 18:24:00,66.7,66.7,57.4,6.7,9.8,300,0,0.11,30.26,72,,30.26
2025-08-01T18:09:00-04:00,2025-08-01 18:09:00,66.7,66.7,57.4,6.9,10.1,302,0,0.11,30.26,72,,30.26
2025-08-01T17:54:00-04:00,2025-08-01 17:54:00,66.7,66.7,57.4,6.9,9.6,307,0,0.11,30.26,72,,30.26
2025-08-01T17:39:00-04:00,2025-08-01 17:39:00,66.7,66.7,56.6,8.1,10.3,310,0,0.11,30.26,70,4.31,30.26
2025-08-01T17:24:00-04:00,2025-08-01 17:24:00,66.4,66.4,55.5,8.1,11.4,297,0,0.11,30.26,68,,30.26
2025-08-01T17:09:00-04:00,2025-08-01 17:09:00,66.6,66.6,54.9,8.1,11.4,303,0,0.11,30.25,66,,30.25
2025-08-01T16:54:00-04:00,2025-08-01 16:54:00,66.6,66.6,53.2,7.8,11.9,288,0,0.11,30.25,62,,30.25
2025-08-01T16:39:00-04:00,2025-08-01 16:39:00,66,66,51.7,8.9,11.4,302,0,0.11,30.25,60,4.49,30.25
2025-08-01T16:24:00-04:00,2025-08-01 16:24:00,65.8,65.8,52.4,8.5,10.7,309,0,0.11,30.25,62,,30.25
2025-08-01T16:09:00-04:00,2025-08-01 16:09:00,66,66,52.2,9.4,12.1,308,0,0.11,30.25,61,,30.25
2025-08-01T15:54:00-04:00,2025-08-01 15:54:00,66.6,66.6,51.8,8.5,11.2,302,0,0.11,30.25,59,,30.25
2025-08-01T15:39:00-04:00,2025-08-01 15:39:00,66.7,66.7,52.4,8.1,11.2,308,0,0.11,30.26,60,4.5,30.26
2025-08-01T15:24:00-04:00,2025-08-01 15:24:00,67.3,67.3,52,8.9,11.6,303,0,0.11,30.26,58,,30.26
2025-08-01T15:09:00-04:00,2025-08-01 15:09:00,67.3,67.3,49.1,8.5,13.2,269,0,0.11,30.25,52,,30.25
2025-08-01T14:54:00-04:00,2025-08-01 14:54:00,67.5,67.5,49.2,11.2,13.2,258,0,0.11,30.25,52,,30.25
2025-08-01T14:39:00-04:00,2025-08-01 14:39:00,67.6,67.6,50.4,11.2,13.6,264,0,0.11,30.25,54,4.5,30.25
2025-08-01T14:24:00-04:00,2025-08-01 14:24:00,68.5,67.4,49.6,11.4,15.7,261,0,0.11,30.25,51,,30.25
2025-08-01T14:09:00-04:00,2025-08-01 14:09:00,68.9,67.8,49.5,11.4,15.2,260,0,0.11,30.25,50,,30.25
2025-08-01T13:54:00-04:00,2025-08-01 13:54:00,69.3,68.2,49.3,10.7,14.1,258,0,0.11,30.25,49,,30.25
2025-08-01T13:39:00-04:00,2025-08-01 13:39:00,69.4,68.3,48.8,10.5,15,259,0,0.11,30.26,48,4.61,30.26
2025-08-01T13:24:00-04:00,2025-08-01 13:24:00,70.3,69.2,48.5,9.4,15.4,260,0,0.11,30.26,46,,30.26
2025-08-01T13:09:00-04:00,2025-08-01 13:09:00,70.7,69.8,50.6,5.6,9.8,254,0,0.11,30.26,49,,30.26
2025-08-01T12:54:00-04:00,2025-08-01 12:54:00,70.3,69.4,50.8,5.1,10.7,256,0,0.11,30.26,50,,30.26
2025-08-01T12:39:00-04:00,2025-08-01 12:39:00,70,69,50.5,4,12.8,241,0,0.11,30.27,50,4.64,30.27
2025-08-01T12:24:00-04:00,2025-08-01 12:24:00,69.3,68.3,50.4,6.7,13,256,0,0.11,30.27,51,,30.27
2025-08-01T12:09:00-04:00,2025-08-01 12:09:00,69.3,68.7,53.9,4,11,262,0,0.11,30.27,58,,30.27
2025-08-01T11:54:00-04:00,2025-08-01 11:54:00,69.8,69.5,57.5,2.5,12.1,173,0,0.11,30.28,65,,30.28
2025-08-01T11:39:00-04:00,2025-08-01 11:39:00,69.6,69.2,56.4,5.1,12.3,127,0,0.11,30.28,63,4.6,30.28
2025-08-01T11:24:00-04:00,2025-08-01 11:24:00,69.6,69.3,57.3,5.1,11.4,122,0,0.11,30.27,65,,30.27
2025-08-01T11:09:00-04:00,2025-08-01 11:09:00,69.4,69.1,57.5,3.6,9.2,150,0,0.11,30.27,66,,30.27
2025-08-01T10:54:00-04:00,2025-08-01 10:54:00,68.9,68.6,57.5,3.4,12.5,151,0,0.11,30.27,67,,30.27
2025-08-01T10:39:00-04:00,2025-08-01 10:39:00,68.2,68.1,58.4,4,11.9,145,0,0.11,30.27,71,4.56,30.27
2025-08-01T10:24:00-04:00,2025-08-01 10:24:00,67.3,67.3,59.8,4.5,10.5,128,0,0.11,30.27,77,,30.27
2025-08-01T10:09:00-04:00,2025-08-01 10:09:00,65.7,65.7,60,6.9,11.2,105,0,0.11,30.27,82,,30.27
2025-08-01T09:54:00-04:00,2025-08-01 09:54:00,64.8,64.8,59.8,7.4,11.2,110,0,0.11,30.27,84,,30.27
