"loc_id","year","date","site_id","site_name","bay_location","substrate","set_time","weather","temp_degc","do_mg/l","salinity_ppt","hermit_crabs","shrimp","notes"
"2024_006_01",2024,2024-07-05,"01","Presumpscot Moorings",NA,NA,2024-07-05 13:30:00,"cloudy",20.89,NA,11.42,"absent","absent",NA
"2024_006_02",2024,2024-07-05,"02","Skitterygusset",NA,NA,2024-07-05 14:16:00,"cloudy",17.05,NA,20.14,"absent","absent",NA
"2024_007_11",2024,2024-07-11,"11","Cushing Island",NA,NA,2024-07-11 14:19:00,"cloudy",15.56,NA,23.33,"present","medium",NA
"2024_007_10",2024,2024-07-11,"10","SMCC",NA,NA,2024-07-11 14:49:00,"cloudy",15.9,NA,23.3,"present","medium",NA
"2024_007_09",2024,2024-07-11,"09","Great Diamond Island",NA,NA,2024-07-11 15:23:00,"cloudy",17.48,NA,22.97,"present","low",NA
"2024_007_05",2024,2024-07-11,"05","The Brothers - North",NA,NA,2024-07-11 15:45:00,"mostly cloudy",19.69,NA,22.39,"present","low",NA
"2024_008_12",2024,2024-07-16,"12","Alewife Cove",NA,NA,2024-07-16 13:43:00,"partly cloudy",12.94,NA,23.64,"absent","absent","lots of rocks"
"2024_008_02",2024,2024-07-16,"02","Skitterygusset",NA,NA,2024-07-16 14:41:00,"mostly sunny",21.32,NA,19.44,"absent","absent",NA
"2024_008_01",2024,2024-07-16,"01","Presumpscot Moorings",NA,NA,2024-07-16 15:17:00,"partly cloudy",21.66,NA,4.77,"absent","low","set done at river ledge"
"2024_008_03",2024,2024-07-16,"03","Audubon",NA,NA,2024-07-16 15:52:00,"partly cloudy",20.75,NA,20.27,NA,"low","sturgeon"
"2024_009_08",2024,2024-07-18,"08","Back Cove",NA,NA,2024-07-18 14:00:00,"mostly cloudy",17.21,NA,22.95,"absent","absent",NA
"2024_009_04",2024,2024-07-18,"04","Mussel Cove",NA,NA,2024-07-18 14:30:00,"partly cloudy",22.06,NA,23.08,NA,"low",NA
"2024_009_06",2024,2024-07-18,"06","Mackworth Island - North",NA,NA,2024-07-18 15:00:00,"mostly cloudy",18.43,NA,23.14,"present","medium",NA
"2024_009_07",2024,2024-07-18,"07","Mackworth Island - Beach",NA,NA,2024-07-18 15:38:00,"mostly cloudy",18.87,NA,21.89,"absent","low",NA
"2024_010_08",2024,2024-07-30,"08","Back Cove",NA,NA,2024-07-30 13:28:00,"cloudy",17.09,NA,22.59,"absent","absent",NA
"2024_010_04",2024,2024-07-30,"04","Mussel Cove",NA,NA,2024-07-30 14:10:00,"cloudy",17.17,NA,23.42,"absent","low",NA
"2024_010_05",2024,2024-07-30,"05","The Brothers - North",NA,NA,2024-07-30 14:48:00,NA,18.02,NA,22.64,"present","absent",NA
"2024_010_06",2024,2024-07-30,"06","Mackworth Island - North",NA,NA,2024-07-30 15:15:00,"cloudy",17.04,NA,23.38,"present","medium",NA
"2024_010_09",2024,2024-07-30,"09","Great Diamond Island",NA,NA,2024-07-30 15:56:00,"cloudy",17.02,NA,23.07,"present","low",NA
"2024_010_10",2024,2024-07-30,"10","SMCC",NA,NA,2024-07-30 16:15:00,NA,16.03,NA,23.25,"present","medium","dog in water before sampling"
"2024_011_10",2024,2024-09-24,"10","SMCC",NA,NA,2024-09-24 14:45:00,"cloudy",NA,NA,NA,"absent","absent",NA
"2024_012_10",2024,2024-09-26,"10","SMCC",NA,NA,2024-09-26 14:17:00,"rain",NA,NA,NA,"present","low",NA
"2024_013_08",2024,2024-09-27,"08","Back Cove",NA,NA,2024-09-27 13:35:00,"sunny",15.78,NA,22.6,"absent","absent",NA
"2024_013_01",2024,2024-09-27,"01","Presumpscot Moorings",NA,NA,2024-09-27 14:08:00,"sunny",16.6,NA,7.79,"absent","medium",NA
"2024_013_02",2024,2024-09-27,"02","Skitterygusset",NA,NA,2024-09-27 14:31:00,"sunny",15.95,NA,20.84,"absent","medium",NA
"2024_013_03",2024,2024-09-27,"03","Audubon",NA,NA,2024-09-27 14:50:00,"sunny",15.75,NA,21.86,"absent","medium",NA
"2024_013_07",2024,2024-09-27,"07","Mackworth Island - Beach",NA,NA,2024-09-27 15:14:00,"sunny",16.67,NA,16.54,NA,NA,NA
"2024_013_06",2024,2024-09-27,"06","Mackworth Island - North",NA,NA,2024-09-27 15:40:00,"sunny",16.1,NA,23.55,"present","medium",NA
"2024_014_12",2024,2024-10-02,"12","Alewife Cove",NA,NA,2024-10-02 13:36:00,"mostly cloudy",15.49,NA,23.42,NA,NA,"bad set"
"2024_015_11",2024,2024-10-09,"11","Cushing Island",NA,NA,2024-10-09 14:45:00,"partly cloudy",14.98,NA,23.58,"absent","low",NA
"2024_015_09",2024,2024-10-09,"09","Great Diamond Island",NA,NA,2024-10-09 15:15:00,NA,14.71,NA,22.86,"absent","low",NA
"2024_015_05",2024,2024-10-09,"05","The Brothers - North",NA,NA,2024-10-09 15:30:00,NA,15.26,NA,23.55,NA,"low","no fish"
"2024_015_04",2024,2024-10-09,"04","Mussel Cove",NA,NA,2024-10-09 16:10:00,NA,15.3,NA,23.66,NA,NA,NA
"2024_001_28",2024,2024-06-06 04:00:00,"28","Stovers Point","north","sand/gravel",2024-06-06 12:40:00,"fog",14.5,8.74,30.7,"absent","absent",NA
"2024_001_25",2024,2024-06-06 04:00:00,"25","Garrison Cove","north","sand/gravel",2024-06-06 13:12:00,"fog",15.3,8.99,30.3,"present","low",NA
"2024_001_23",2024,2024-06-06 04:00:00,"23","Lowell Cove","north","sand/gravel",2024-06-06 13:48:00,"fog",17.3,9.48,30.05,"present","absent",NA
"2024_001_26",2024,2024-06-06 04:00:00,"26","Long Point Cove","north","sand/gravel",2024-06-06 15:11:00,"fog",17,8.96,30.19,"absent","low",NA
"2024_001_21",2024,2024-06-06 04:00:00,"21","Orrs Cove","north","sand",2024-06-06 16:18:00,"fog",18.9,8.27,30.16,"absent","low",NA
"2024_001_22",2024,2024-06-06 04:00:00,"22","Snow Island","north","sand/gravel",2024-06-06 16:36:00,"fog",17.9,8.62,30.37,"absent","absent",NA
"2024_002_21",2024,2024-06-17 04:00:00,"21","Orrs Cove","north","mud",2024-06-17 11:41:00,"cloudy/windy",16.1,7.31,31,"absent","low",NA
"2024_002_22",2024,2024-06-17 04:00:00,"22","Snow Island","north","rock",2024-06-17 12:26:00,"cloudy/windy",15.2,8.26,31.16,"absent","absent",NA
"2024_002_26",2024,2024-06-17 04:00:00,"26","Long Point Cove","north","mud/gravel",2024-06-17 13:15:00,"cloudy/windy",14.8,8.22,31.19,"present","low",NA
"2024_002_23",2024,2024-06-17 04:00:00,"23","Lowell Cove","north","sand/gravel",2024-06-17 13:42:00,"cloudy/windy",16.1,8.32,31.7,"absent","low",NA
"2024_002_25",2024,2024-06-17 04:00:00,"25","Garrison Cove","north","sand/gravel",2024-06-17 14:15:00,"cloudy/windy",13.2,8.68,31.58,"absent","absent",NA
"2024_002_28",2024,2024-06-17 04:00:00,"28","Stovers Point","north","rock",2024-06-17 14:40:00,"cloudy/windy",14.5,9.01,31.43,"absent","absent",NA
"2024_003_28",2024,2024-06-24 04:00:00,"28","Stovers Point","north","sand/gravel",2024-06-24 14:37:00,"sunny",15.6,8.41,30.14,"absent","low",NA
"2024_003_25",2024,2024-06-24 04:00:00,"25","Garrison Cove","north","sand/gravel",2024-06-24 15:01:00,"sunny",15.9,8.74,30.18,"present","medium",NA
"2024_003_26",2024,2024-06-24 04:00:00,"26","Long Point Cove","north","mud/gravel",2024-06-24 16:20:00,"sunny",19.4,8.42,30.33,"absent","low",NA
"2024_003_23",2024,2024-06-24 04:00:00,"23","Lowell Cove","north","mud",2024-06-24 16:25:00,"sunny",20.9,8.19,30.14,"absent","low",NA
"2024_003_22",2024,2024-06-24 04:00:00,"22","Snow Island","north","mud/gravel",2024-06-24 18:01:00,"sunny",20.2,9.8,30.57,"absent","absent",NA
"2024_003_21",2024,2024-06-24 04:00:00,"21","Orrs Cove","north","mud",2024-06-24 19:00:00,"sunny",21.3,7.59,28.69,"absent","low",NA
"2024_004_25",2024,2024-07-03 04:00:00,"25","Garrison Cove","north","sand/gravel",2024-07-03 11:59:00,"sunny",15.5,8.3,31.32,"present","low",NA
"2024_004_28",2024,2024-07-03 04:00:00,"28","Stovers Point","north","rock",2024-07-03 12:27:00,"sunny",15.4,8.73,31.2,"absent","absent",NA
"2024_004_23",2024,2024-07-03 04:00:00,"23","Lowell Cove","north","sand/gravel",2024-07-03 13:15:00,"sunny",16.4,8.69,30.66,"absent","absent",NA
"2024_004_26",2024,2024-07-03 04:00:00,"26","Long Point Cove","north","sand/gravel",2024-07-03 13:48:00,"sunny",17.1,8.37,31.42,"absent","absent",NA
"2024_004_22",2024,2024-07-03 04:00:00,"22","Snow Island","north","sand/gravel",2024-07-03 14:13:00,"sunny",17.6,8.39,31.71,"absent","absent",NA
"2024_004_21",2024,2024-07-03 04:00:00,"21","Orrs Cove","north","mud/gravel",2024-07-03 14:46:00,"sunny",19.9,8.48,31.48,"absent","absent",NA
"2024_005_28",2024,2024-07-08 04:00:00,"28","Stovers Point","north","rock",2024-07-08 14:35:00,"sunny",18.3,9.03,31.33,"absent","absent",NA
"2024_005_25",2024,2024-07-08 04:00:00,"25","Garrison Cove","north","sand/shell",2024-07-08 14:57:00,"sunny",18,8.72,31.09,"present","low",NA
"2024_005_23",2024,2024-07-08 04:00:00,"23","Lowell Cove","north","sand/gravel",2024-07-08 15:25:00,"sunny",24.1,8.29,31.19,"absent","absent",NA
"2024_005_26",2024,2024-07-08 04:00:00,"26","Long Point Cove","north","mud/gravel",2024-07-08 16:31:00,"sunny",22.3,9.32,31.1,"present","absent",NA
"2024_005_22",2024,2024-07-08 04:00:00,"22","Snow Island","north","mud",2024-07-08 17:24:00,"sunny",23,9.96,33.53,"absent","absent",NA
"2024_005_21",2024,2024-07-08 04:00:00,"21","Orrs Cove","north","mud",2024-07-08 18:03:00,"sunny",24.9,10.7,31.56,"absent","absent",NA
"2024_006_21",2024,2024-07-17 04:00:00,"21","Orrs Cove","north","mud/sand",2024-07-17 11:41:00,"sunny",25.5,6.24,31.22,"absent","absent",NA
"2024_006_22",2024,2024-07-17 04:00:00,"22","Snow Island","north","rock",2024-07-17 12:21:00,"sunny",24.3,7.6,31.29,"absent","absent",NA
"2024_006_26",2024,2024-07-17 04:00:00,"26","Long Point Cove","north","mud/gravel",2024-07-17 12:57:00,"sunny",23.3,6.89,31,"present","low",NA
"2024_006_23",2024,2024-07-17 04:00:00,"23","Lowell Cove","north","mud/gravel",2024-07-17 13:28:00,"sunny",23.5,7.4,30.92,"absent","absent",NA
"2024_006_25",2024,2024-07-17 04:00:00,"25","Garrison Cove","north","sand/shell",2024-07-17 13:54:00,"sunny",19.9,8.08,31.77,"absent","absent",NA
"2024_006_28",2024,2024-07-17 04:00:00,"28","Stovers Point","north","rock",2024-07-17 14:18:00,"sunny",20.2,8.44,31.61,"present","absent",NA
"2024_007_28",2024,2024-07-22 04:00:00,"28","Stovers Point","north","rock",2024-07-22 13:52:00,"sunny",19.4,7.94,31.94,"absent","absent",NA
"2024_007_25",2024,2024-07-22 04:00:00,"25","Garrison Cove","north","sand/shell",2024-07-22 14:20:00,"sunny",18.4,8.2,31.73,"present","low",NA
"2024_007_23",2024,2024-07-22 04:00:00,"23","Lowell Cove","north","mud/gravel",2024-07-22 14:45:00,"sunny",21.7,7.81,31.56,"present","low",NA
"2024_007_26",2024,2024-07-22 04:00:00,"26","Long Point Cove","north","sand/gravel",2024-07-22 15:17:00,"sunny",21.4,8.14,31.62,"absent","low",NA
"2024_007_22",2024,2024-07-22 04:00:00,"22","Snow Island","north","mud",2024-07-22 15:50:00,"sunny",22.8,8.97,31.6,"absent","absent",NA
"2024_007_21",2024,2024-07-22 04:00:00,"21","Orrs Cove","north","gravel",2024-07-22 16:31:00,"sunny",22.7,8.36,31.56,"absent","absent",NA
"2024_008_28",2024,2024-08-01 04:00:00,"28","Stovers Point","north","rock",2024-08-01 11:57:00,"sunny",17.6,8.309,31.37,"present","low",NA
"2024_008_25",2024,2024-08-01 04:00:00,"25","Garrison Cove","north","sand/shell",2024-08-01 12:17:00,"sunny",18.3,8.45,31.26,"present","low",NA
"2024_008_23",2024,2024-08-01 04:00:00,"23","Lowell Cove","north","sand",2024-08-01 13:04:00,"sunny",20.3,7.2,31.11,"present","absent",NA
"2024_008_26",2024,2024-08-01 04:00:00,"26","Long Point Cove","north","mud/gravel",2024-08-01 13:25:00,"sunny",19.8,7.47,31.24,"present","low",NA
"2024_008_22",2024,2024-08-01 04:00:00,"22","Snow Island","north","mud/gravel",2024-08-01 14:12:00,"sunny",21,8.03,31.46,"absent","absent",NA
"2024_008_21",2024,2024-08-01 04:00:00,"21","Orrs Cove","north","mud/sand",2024-08-01 14:49:00,"sunny",22.3,7.55,31.54,"absent","absent",NA
"2024_009_28",2024,2024-08-05 04:00:00,"28","Stovers Point","north","mud",2024-08-05 14:53:00,"sunny",19.5,8.15,31.26,"absent","absent",NA
"2024_009_25",2024,2024-08-05 04:00:00,"25","Garrison Cove","north","sand/shell",2024-08-05 15:15:00,"sunny",20.2,8.45,30.8,"present","absent",NA
"2024_009_23",2024,2024-08-05 04:00:00,"23","Lowell Cove","north","sand",2024-08-05 15:40:00,"sunny",20.6,8.53,30.84,"absent","absent",NA
"2024_009_26",2024,2024-08-05 04:00:00,"26","Long Point Cove","north","mud/gravel",2024-08-05 16:20:00,"sunny",21.7,7.98,30.94,"present","low",NA
"2024_009_22",2024,2024-08-05 04:00:00,"22","Snow Island","north","mud/gravel",2024-08-05 17:10:00,"sunny",24.3,9.06,31.38,"absent","low",NA
"2024_009_21",2024,2024-08-05 04:00:00,"21","Orrs Cove","north","mud/sand",2024-08-05 17:39:00,"sunny",23.8,9.4,30.64,"present","absent",NA
"2024_010_28",2024,2024-08-13 04:00:00,"28","Stovers Point","north","sand/gravel",2024-08-13 18:01:00,"mostly sunny",19.6,8.75,31.36,"present","low",NA
"2024_010_25",2024,2024-08-13 04:00:00,"25","Garrison Cove","north","sand/shell",2024-08-13 18:25:00,"sunny",21.1,8.61,31.2,"absent","absent",NA
"2024_011_21",2024,2024-08-14 04:00:00,"21","Orrs Cove","north","mud/shell",2024-08-14 11:13:00,"sunny",20.6,7.26,30.95,"present","absent",NA
"2024_011_22",2024,2024-08-14 04:00:00,"22","Snow Island","north","mud/shell",2024-08-14 11:42:00,"sunny",20.3,7.51,31.16,"absent","absent",NA
"2024_011_26",2024,2024-08-14 04:00:00,"26","Long Point Cove","north","sand/gravel",2024-08-14 12:19:00,"cloudy",19.9,7.44,31.07,"present","low",NA
"2024_011_23",2024,2024-08-14 04:00:00,"23","Lowell Cove","north","mud/gravel",2024-08-14 12:45:00,"sunny",18.3,6.92,31.13,"present","absent",NA
"2024_012_28",2024,2024-08-21 04:00:00,"28","Stovers Point","north","rock/gravel",2024-08-21 13:52:00,"partly cloudy",18.1,8.6,30.48,"absent","absent",NA
"2024_012_25",2024,2024-08-21 04:00:00,"25","Garrison Cove","north","sand/gravel",2024-08-21 14:16:00,"partly cloudy",17.7,8.13,30.25,"absent","absent",NA
"2024_012_23",2024,2024-08-21 04:00:00,"23","Lowell Cove","north","sand",2024-08-21 14:39:00,"partly cloudy",19.7,7.51,29.85,"absent","absent",NA
"2024_012_26",2024,2024-08-21 04:00:00,"26","Long Point Cove","north","sand/gravel",2024-08-21 15:11:00,"partly cloudy",20.2,7.41,29.75,"absent","absent",NA
"2024_012_22",2024,2024-08-21 04:00:00,"22","Snow Island","north","sand",2024-08-21 15:45:00,"partly cloudy",20.5,8.07,29.87,"present","absent",NA
"2024_012_21",2024,2024-08-21 04:00:00,"21","Orrs Cove","north","mud",2024-08-21 16:19:00,"partly cloudy",21,6.83,29.8,"absent","absent",NA
"2024_013_28",2024,2024-09-06 04:00:00,"28","Stovers Point","north","sand/gravel",2024-09-06 15:48:00,"cloudy",16.8,8.54,32.17,"absent","absent",NA
"2024_013_26",2024,2024-09-06 04:00:00,"26","Garrison Cove","north","sand",2024-09-06 16:17:00,"partly cloudy",17.2,8.1,32.04,"present","absent",NA
"2024_013_23",2024,2024-09-06 04:00:00,"23","Lowell Cove","north","mud/sand",2024-09-06 16:40:00,"cloudy",19.5,7.69,31.81,"absent","absent",NA
"2024_013_26",2024,2024-09-06 04:00:00,"26","Long Point Cove","north","mud/sand",2024-09-06 17:19:00,"sunny",18.6,7.89,31.95,"absent","absent",NA
"2024_013_22",2024,2024-09-06 04:00:00,"22","Snow Island","north","mud/sand",2024-09-06 18:00:00,"mostly cloudy",19.1,8.06,31.91,"absent","absent",NA
"2024_013_21",2024,2024-09-06 04:00:00,"21","Orrs Cove","north","mud",2024-09-06 18:59:00,"sunny",19.2,7.9,31.9,"absent","absent",NA
