loc_id,date,site_name,site_id,bay_location,species_name,catch
2022_094_07,8/10/2022,Mackworth Island - Beach,07,Mid,winter flounder,3
2022_094_07,8/10/2022,Mackworth Island - Beach,07,Mid,green crab,4
2022_094_07,8/10/2022,Mackworth Island - Beach,07,Mid,atlantic silverside,27
2022_094_07,8/10/2022,Mackworth Island - Beach,07,Mid,alewife,2
2022_094_06,8/10/2022,Mackworth Island - North,06,Mid,atlantic silverside,65
2022_094_06,8/10/2022,Mackworth Island - North,06,Mid,mummichog,1
2022_094_06,8/10/2022,Mackworth Island - North,06,Mid,green crab,40
2022_094_06,8/10/2022,Mackworth Island - North,06,Mid,winter flounder,1
2022_094_09,8/10/2022,Great Diamond Island,09,Outer,winter flounder,1
2022_094_09,8/10/2022,Great Diamond Island,09,Outer,green crab,6
2022_094_09,8/10/2022,Great Diamond Island,09,Outer,sculpin spp,2
2022_095_12,8/15/2022,Alewife Cove,12,Outer,sandlance,545
2022_095_12,8/15/2022,Alewife Cove,12,Outer,atlantic silverside,45
2022_095_12,8/15/2022,Alewife Cove,12,Outer,winter flounder,4
2022_095_12,8/15/2022,Alewife Cove,12,Outer,green crab,1
2022_095_11,8/15/2022,Cushing Island,11,Outer,winter flounder,7
2022_095_11,8/15/2022,Cushing Island,11,Outer,atlantic silverside,5
2022_095_11,8/15/2022,Cushing Island,11,Outer,sandlance,1
2022_095_11,8/15/2022,Cushing Island,11,Outer,green crab,14
2022_095_10,8/15/2022,SMCC,10,Outer,winter flounder,5
2022_095_10,8/15/2022,SMCC,10,Outer,green crab,1
2022_095_10,8/15/2022,SMCC,10,Outer,atlantic silverside,1
2022_095_05,8/15/2022,The Brothers - North,05,Mid,winter flounder,2
2022_095_05,8/15/2022,The Brothers - North,05,Mid,sandlance,2
2022_095_05,8/15/2022,The Brothers - North,05,Mid,green crab,6
2022_096_10,8/19/2022,SMCC,10,Outer,northern pipefish,1
2022_096_10,8/19/2022,SMCC,10,Outer,green crab,4
2022_096_09,8/19/2022,Great Diamond Island,09,Outer,winter flounder,4
2022_096_09,8/19/2022,Great Diamond Island,09,Outer,atlantic silverside,23
2022_096_09,8/19/2022,Great Diamond Island,09,Outer,green crab,11
2022_096_01,8/19/2022,Presumpscot Moorings,01,Inner,atlantic silverside,2
2022_096_03,8/19/2022,Audubon,03,Inner,threespine stickleback,2
2022_096_03,8/19/2022,Audubon,03,Inner,winter flounder,6
2022_096_03,8/19/2022,Audubon,03,Inner,atlantic silverside,440
2022_096_03,8/19/2022,Audubon,03,Inner,mummichog,27
2022_096_03,8/19/2022,Audubon,03,Inner,green crab,30
2022_097_04,8/25/2022,Mussel Cove,04,Mid,atlantic silverside,288
2022_097_04,8/25/2022,Mussel Cove,04,Mid,winter flounder,3
2022_097_04,8/25/2022,Mussel Cove,04,Mid,mummichog,101
2022_097_04,8/25/2022,Mussel Cove,04,Mid,green crab,4
2022_097_02,8/25/2022,Skitterygusset,02,Inner,atlantic silverside,10
2022_097_02,8/25/2022,Skitterygusset,02,Inner,mummichog,190
2022_097_02,8/25/2022,Skitterygusset,02,Inner,green crab,2
2022_097_07,8/25/2022,Mackworth Island - Beach,07,Mid,winter flounder,15
2022_097_07,8/25/2022,Mackworth Island - Beach,07,Mid,atlantic silverside,112
2022_097_07,8/25/2022,Mackworth Island - Beach,07,Mid,mummichog,10
2022_097_07,8/25/2022,Mackworth Island - Beach,07,Mid,green crab,296
2022_098_12,8/29/2022,Alewife Cove,12,Outer,sandlance,208
2022_098_12,8/29/2022,Alewife Cove,12,Outer,atlantic herring,1
2022_098_11,8/29/2022,Cushing Island,11,Outer,atlantic silverside,1
2022_098_11,8/29/2022,Cushing Island,11,Outer,green crab,12
2022_098_11,8/29/2022,Cushing Island,11,Outer,winter flounder,1
2022_098_11,8/29/2022,Cushing Island,11,Outer,sandlance,1
2022_098_05,8/29/2022,The Brothers - North,05,Mid,atlantic silverside,97
2022_098_05,8/29/2022,The Brothers - North,05,Mid,green crab,7
2022_098_05,8/29/2022,The Brothers - North,05,Mid,atlantic herring,1
2022_098_05,8/29/2022,The Brothers - North,05,Mid,winter flounder,1
2022_098_06,8/29/2022,Mackworth Island - North,06,Mid,mummichog,91
2022_098_06,8/29/2022,Mackworth Island - North,06,Mid,green crab,23
2022_098_06,8/29/2022,Mackworth Island - North,06,Mid,winter flounder,2
2022_098_08,8/29/2022,Back Cove,08,Mid,green crab,2
2022_098_08,8/29/2022,Back Cove,08,Mid,atlantic silverside,2
2022_098_08,8/29/2022,Back Cove,08,Mid,mummichog,1
2022_099_03,9/9/2022,Audubon,03,Inner,bluefish,31
2022_099_03,9/9/2022,Audubon,03,Inner,green crab,43
2022_099_03,9/9/2022,Audubon,03,Inner,winter flounder,8
2022_099_03,9/9/2022,Audubon,03,Inner,atlantic silverside,470
2022_099_01,9/9/2022,Presumpscot Moorings,01,Inner,atlantic silverside,4
2022_099_01,9/9/2022,Presumpscot Moorings,01,Inner,mummichog,1
2022_099_02,9/9/2022,Skitterygusset,02,Inner,green crab,20
2022_099_02,9/9/2022,Skitterygusset,02,Inner,atlantic silverside,88
2022_099_02,9/9/2022,Skitterygusset,02,Inner,winter flounder,2
2022_099_02,9/9/2022,Skitterygusset,02,Inner,mummichog,2
2022_099_07,9/9/2022,Mackworth Island - Beach,07,Mid,green crab,30
2022_099_07,9/9/2022,Mackworth Island - Beach,07,Mid,atlantic silverside,282
2022_099_07,9/9/2022,Mackworth Island - Beach,07,Mid,winter flounder,11
2022_099_07,9/9/2022,Mackworth Island - Beach,07,Mid,mummichog,2
2022_099_07,9/9/2022,Mackworth Island - Beach,07,Mid,alewife,1
2022_099_07,9/9/2022,Mackworth Island - Beach,07,Mid,sandlance,1
2022_100_11,9/16/2022,Cushing Island,11,Outer,winter flounder,1
2022_100_11,9/16/2022,Cushing Island,11,Outer,green crab,14
2022_100_11,9/16/2022,Cushing Island,11,Outer,atlantic silverside,1
2022_100_10,9/16/2022,SMCC,10,Outer,winter flounder,11
2022_100_10,9/16/2022,SMCC,10,Outer,permit,8
2022_100_10,9/16/2022,SMCC,10,Outer,northern pipefish,9
2022_100_10,9/16/2022,SMCC,10,Outer,green crab,16
2022_100_10,9/16/2022,SMCC,10,Outer,grubby sculpin,7
2022_100_07,9/16/2022,Mackworth Island - Beach,07,Mid,atlantic silverside,716
2022_100_07,9/16/2022,Mackworth Island - Beach,07,Mid,mummichog,30
2022_100_07,9/16/2022,Mackworth Island - Beach,07,Mid,green crab,3
2022_100_07,9/16/2022,Mackworth Island - Beach,07,Mid,alewife,2
2022_100_03,9/16/2022,Audubon,03,Inner,green crab,14
2022_100_03,9/16/2022,Audubon,03,Inner,atlantic silverside,626
2022_100_03,9/16/2022,Audubon,03,Inner,winter flounder,12
2022_100_03,9/16/2022,Audubon,03,Inner,alewife,1
2022_100_03,9/16/2022,Audubon,03,Inner,mummichog,4
2022_100_03,9/16/2022,Audubon,03,Inner,crevalle jack,2
2022_101_01,9/30/2022,Presumpscot Moorings,01,Inner,atlantic silverside,12
2022_101_01,9/30/2022,Presumpscot Moorings,01,Inner,green crab,10
2022_101_02,9/30/2022,Skitterygusset,02,Inner,atlantic silverside,212
2022_101_02,9/30/2022,Skitterygusset,02,Inner,green crab,1
2022_101_11,9/30/2022,Cushing Island,11,Outer,sandlance,1
2022_101_11,9/30/2022,Cushing Island,11,Outer,green crab,4
2022_101_10,9/30/2022,SMCC,10,Outer,white mullet,5
2022_101_10,9/30/2022,SMCC,10,Outer,permit,1
2022_101_10,9/30/2022,SMCC,10,Outer,atlantic silverside,300
2022_101_10,9/30/2022,SMCC,10,Outer,green crab,1
2022_101_10,9/30/2022,SMCC,10,Outer,mummichog,1
2023_108_08,5/31/2023,Back Cove,08,Mid,green crab,1
2023_108_08,5/31/2023,Back Cove,08,Mid,mummichog,1
2023_108_10,5/31/2023,SMCC,10,Outer,green crab,10
2023_108_10,5/31/2023,SMCC,10,Outer,rock gunnel,1
2023_108_10,5/31/2023,SMCC,10,Outer,winter flounder,1
2023_108_10,5/31/2023,SMCC,10,Outer,grubby sculpin,1
2023_108_07,5/31/2023,Mackworth Island - Beach,07,Mid,atlantic silverside,26
2023_108_07,5/31/2023,Mackworth Island - Beach,07,Mid,atlantic herring,52
2023_108_07,5/31/2023,Mackworth Island - Beach,07,Mid,green crab,17
2023_108_07,5/31/2023,Mackworth Island - Beach,07,Mid,winter flounder,1
2023_109_06,6/2/2023,Mackworth Island - North,06,Mid,atlantic tomcod,1
2023_109_06,6/2/2023,Mackworth Island - North,06,Mid,green crab,5
2023_109_06,6/2/2023,Mackworth Island - North,06,Mid,grubby sculpin,1
2023_109_09,6/2/2023,Great Diamond Island,09,Outer,green crab,1
2023_109_04,6/2/2023,Mussel Cove,04,Mid,atlantic silverside,9
2023_109_04,6/2/2023,Mussel Cove,04,Mid,green crab,2
2023_109_12,6/2/2023,Alewife Cove,12,Outer,alewife,1
2023_109_11,6/2/2023,Cushing Island,11,Outer,atlantic herring,979
2023_110_08,6/14/2023,Back Cove,08,Mid,atlantic silverside,366
2023_110_03,6/14/2023,Audubon,03,Inner,atlantic herring,5
2023_110_03,6/14/2023,Audubon,03,Inner,atlantic silverside,6
2023_110_03,6/14/2023,Audubon,03,Inner,atlantic tomcod,1
2023_110_03,6/14/2023,Audubon,03,Inner,green crab,2
2023_110_02,6/14/2023,Skitterygusset,02,Inner,atlantic silverside,1
2023_110_02,6/14/2023,Skitterygusset,02,Inner,mummichog,1
2023_110_02,6/14/2023,Skitterygusset,02,Inner,green crab,1
2023_110_01,6/14/2023,Presumpscot Moorings,01,Inner,common sucker,12
2023_110_01,6/14/2023,Presumpscot Moorings,01,Inner,eastern silver minnow,1
2023_110_01,6/14/2023,Presumpscot Moorings,01,Inner,mummichog,1
2023_110_01,6/14/2023,Presumpscot Moorings,01,Inner,green crab,2
2023_111_04,6/16/2023,Mussel Cove,04,Mid,atlantic silverside,3
2023_111_05,6/16/2023,The Brothers - North,05,Mid,northern pipefish,2
2023_111_05,6/16/2023,The Brothers - North,05,Mid,rock gunnel,1
2023_111_07,6/16/2023,Mackworth Island - Beach,07,Mid,green crab,10
2023_111_06,6/16/2023,Mackworth Island - North,06,Mid,mummichog,1
2023_111_06,6/16/2023,Mackworth Island - North,06,Mid,green crab,2
2023_111_06,6/16/2023,Mackworth Island - North,06,Mid,atlantic silverside,1
2023_112_12,6/21/2023,Alewife Cove,12,Outer,green crab,1
2023_112_11,6/21/2023,Cushing Island,11,Outer,northern pipefish,1
2023_112_11,6/21/2023,Cushing Island,11,Outer,winter flounder,2
2023_112_11,6/21/2023,Cushing Island,11,Outer,green crab,1
2023_112_09,6/21/2023,Great Diamond Island,09,Outer,atlantic tomcod,1
2023_112_09,6/21/2023,Great Diamond Island,09,Outer,green crab,6
2023_112_10,6/21/2023,SMCC,10,Outer,atlantic silverside,2
2023_112_10,6/21/2023,SMCC,10,Outer,winter flounder,1
2023_112_10,6/21/2023,SMCC,10,Outer,green crab,13
2023_113_03,6/28/2023,Audubon,03,Inner,atlantic silverside,3
2023_113_03,6/28/2023,Audubon,03,Inner,green crab,2
2023_113_03,6/28/2023,Audubon,03,Inner,atlantic tomcod,1
2023_113_02,6/28/2023,Skitterygusset,02,Inner,mummichog,2
2023_113_02,6/28/2023,Skitterygusset,02,Inner,green crab,5
2023_113_02,6/28/2023,Skitterygusset,02,Inner,alewife,2
2023_113_02,6/28/2023,Skitterygusset,02,Inner,white sucker,1
2023_113_01,6/28/2023,Presumpscot Moorings,01,Inner,mummichog,2
2023_113_07,6/28/2023,Mackworth Island - Beach,07,Mid,atlantic silverside,3
2023_113_07,6/28/2023,Mackworth Island - Beach,07,Mid,atlantic tomcod,1
2023_113_07,6/28/2023,Mackworth Island - Beach,07,Mid,green crab,19
2023_113_11,6/28/2023,Cushing Island,11,Outer,cunner,1
2023_113_11,6/28/2023,Cushing Island,11,Outer,green crab,4
2023_113_10,6/28/2023,SMCC,10,Outer,sandlance,15
2023_113_10,6/28/2023,SMCC,10,Outer,green crab,33
2023_113_10,6/28/2023,SMCC,10,Outer,shorthorn sculpin,1
2023_113_10,6/28/2023,SMCC,10,Outer,atlantic tomcod,1
2023_113_10,6/28/2023,SMCC,10,Outer,northern pipefish,2
2023_113_10,6/28/2023,SMCC,10,Outer,winter flounder,1
2023_113_10,6/28/2023,SMCC,10,Outer,grubby sculpin,1
2023_114_09,7/11/2023,Great Diamond Island,09,Outer,sculpin spp,1
2023_114_09,7/11/2023,Great Diamond Island,09,Outer,green crab,6
2023_114_09,7/11/2023,Great Diamond Island,09,Outer,sandlance,1
2023_114_11,7/11/2023,Cushing Island,11,Outer,sandlance,3
2023_114_11,7/11/2023,Cushing Island,11,Outer,green crab,13
2023_114_11,7/11/2023,Cushing Island,11,Outer,threespine stickleback,1
2023_114_11,7/11/2023,Cushing Island,11,Outer,sculpin spp,3
2023_114_10,7/11/2023,SMCC,10,Outer,northern pipefish,13
2023_114_10,7/11/2023,SMCC,10,Outer,winter flounder,4
2023_114_10,7/11/2023,SMCC,10,Outer,sculpin spp,3
2023_114_10,7/11/2023,SMCC,10,Outer,green crab,90
2023_114_10,7/11/2023,SMCC,10,Outer,atlantic tomcod,1
2023_115_12,7/14/2023,Alewife Cove,12,Outer,sandlance,3
2023_115_12,7/14/2023,Alewife Cove,12,Outer,green crab,1
2023_115_04,7/14/2023,Mussel Cove,04,Mid,atlantic silverside,40
2023_115_04,7/14/2023,Mussel Cove,04,Mid,alewife,2
2023_115_04,7/14/2023,Mussel Cove,04,Mid,winter flounder,2
2023_115_04,7/14/2023,Mussel Cove,04,Mid,mummichog,1
2023_115_04,7/14/2023,Mussel Cove,04,Mid,green crab,3
2023_115_05,7/14/2023,The Brothers - North,05,Mid,green crab,1
2023_115_06,7/14/2023,Mackworth Island - North,06,Mid,green crab,25
2023_116_07,7/19/2023,Mackworth Island - Beach,07,Mid,alewife,2500
2023_116_07,7/19/2023,Mackworth Island - Beach,07,Mid,green crab,39
2023_116_07,7/19/2023,Mackworth Island - Beach,07,Mid,winter flounder,2
2023_116_03,7/19/2023,Audubon,03,Inner,atlantic silverside,3
2023_116_03,7/19/2023,Audubon,03,Inner,alewife,38
2023_116_03,7/19/2023,Audubon,03,Inner,green crab,4
2023_116_02,7/19/2023,Skitterygusset,02,Inner,alewife,13
2023_116_02,7/19/2023,Skitterygusset,02,Inner,green crab,1
2023_116_02,7/19/2023,Skitterygusset,02,Inner,atlantic silverside,1
2023_116_01,7/19/2023,Presumpscot Moorings,01,Inner,alewife,2
2023_116_08,7/19/2023,Back Cove,08,Mid,atlantic silverside,7
2023_116_08,7/19/2023,Back Cove,08,Mid,mummichog,1
2023_117_11,7/24/2023,Cushing Island,11,Outer,grubby sculpin,1
2023_117_10,7/24/2023,SMCC,10,Outer,northern pipefish,2
2023_117_10,7/24/2023,SMCC,10,Outer,ninespine stickleback,2
2023_117_10,7/24/2023,SMCC,10,Outer,green crab,17
2023_117_10,7/24/2023,SMCC,10,Outer,sculpin spp,1
2023_117_05,7/24/2023,The Brothers - North,05,Mid,northern pipefish,3
2023_117_05,7/24/2023,The Brothers - North,05,Mid,green crab,8
2023_117_05,7/24/2023,The Brothers - North,05,Mid,sculpin spp,1
2023_117_09,7/24/2023,Great Diamond Island,09,Outer,green crab,7
2023_117_09,7/24/2023,Great Diamond Island,09,Outer,winter flounder,1
2023_118_02,7/26/2023,Skitterygusset,02,Inner,alewife,50
2023_118_02,7/26/2023,Skitterygusset,02,Inner,mummichog,13
2023_118_02,7/26/2023,Skitterygusset,02,Inner,green crab,4
2023_118_01,7/26/2023,Presumpscot Moorings,01,Inner,american eel,1
2023_118_03,7/26/2023,Audubon,03,Inner,atlantic silverside,29
2023_118_03,7/26/2023,Audubon,03,Inner,alewife,17
2023_118_12,7/26/2023,Alewife Cove,12,Outer,sandlance,12
2023_119_06,8/7/2023,Mackworth Island - North,06,Mid,ninespine stickleback,35
2023_119_06,8/7/2023,Mackworth Island - North,06,Mid,green crab,9
2023_119_06,8/7/2023,Mackworth Island - North,06,Mid,winter flounder,2
2023_119_06,8/7/2023,Mackworth Island - North,06,Mid,northern pipefish,3
2023_119_06,8/7/2023,Mackworth Island - North,06,Mid,atlantic silverside,131
2023_119_06,8/7/2023,Mackworth Island - North,06,Mid,grubby sculpin,3
2023_119_06,8/7/2023,Mackworth Island - North,06,Mid,mummichog,1
2023_119_04,8/7/2023,Mussel Cove,04,Mid,atlantic silverside,699
2023_119_04,8/7/2023,Mussel Cove,04,Mid,alewife,122
2023_119_04,8/7/2023,Mussel Cove,04,Mid,stickleback spp,130
2023_119_04,8/7/2023,Mussel Cove,04,Mid,winter flounder,1
2023_119_04,8/7/2023,Mussel Cove,04,Mid,sculpin spp,2
2023_119_04,8/7/2023,Mussel Cove,04,Mid,mummichog,99
2023_119_04,8/7/2023,Mussel Cove,04,Mid,rock gunnel,2
2023_119_04,8/7/2023,Mussel Cove,04,Mid,green crab,4
2023_119_04,8/7/2023,Mussel Cove,04,Mid,killifish spp,1
2023_119_07,8/7/2023,Mackworth Island - Beach,07,Mid,white mullet,161
2023_119_07,8/7/2023,Mackworth Island - Beach,07,Mid,green crab,103
2023_119_07,8/7/2023,Mackworth Island - Beach,07,Mid,atlantic silverside,159
2023_119_07,8/7/2023,Mackworth Island - Beach,07,Mid,atlantic tomcod,1
2023_119_07,8/7/2023,Mackworth Island - Beach,07,Mid,mummichog,16
2023_119_08,8/7/2023,Back Cove,08,Mid,alewife,2
2023_119_08,8/7/2023,Back Cove,08,Mid,atlantic silverside,18
2023_119_08,8/7/2023,Back Cove,08,Mid,mummichog,1
2023_120_12,8/10/2023,Alewife Cove,12,Outer,green crab,4
2023_120_09,8/10/2023,Great Diamond Island,09,Outer,green crab,1
2023_120_09,8/10/2023,Great Diamond Island,09,Outer,sandlance,21
2023_120_09,8/10/2023,Great Diamond Island,09,Outer,atlantic silverside,6
2023_120_09,8/10/2023,Great Diamond Island,09,Outer,alewife,7
2023_120_10,8/10/2023,SMCC,10,Outer,sculpin spp,2
2023_120_10,8/10/2023,SMCC,10,Outer,winter flounder,1
2023_120_11,8/10/2023,Cushing Island,11,Outer,green crab,14
2023_120_11,8/10/2023,Cushing Island,11,Outer,winter flounder,6
2023_121_04,8/11/2023,Mussel Cove,04,Mid,atlantic silverside,2125
2023_121_04,8/11/2023,Mussel Cove,04,Mid,alewife,344
2023_121_04,8/11/2023,Mussel Cove,04,Mid,mummichog,23
2023_121_04,8/11/2023,Mussel Cove,04,Mid,white mullet,1
2023_121_04,8/11/2023,Mussel Cove,04,Mid,green crab,8
2023_122_08,8/14/2023,Back Cove,08,Mid,atlantic silverside,208
2023_122_08,8/14/2023,Back Cove,08,Mid,green crab,1
2023_122_08,8/14/2023,Back Cove,08,Mid,alewife,1
2023_122_07,8/14/2023,Mackworth Island - Beach,07,Mid,alewife,1132
2023_122_07,8/14/2023,Mackworth Island - Beach,07,Mid,winter flounder,3
2023_122_07,8/14/2023,Mackworth Island - Beach,07,Mid,green crab,11
2023_122_07,8/14/2023,Mackworth Island - Beach,07,Mid,atlantic silverside,306
2023_122_07,8/14/2023,Mackworth Island - Beach,07,Mid,bluefish,3
2023_122_03,8/14/2023,Audubon,03,Inner,crevalle jack,1
2023_122_03,8/14/2023,Audubon,03,Inner,atlantic silverside,39
2023_122_03,8/14/2023,Audubon,03,Inner,green crab,2
2023_122_03,8/14/2023,Audubon,03,Inner,alewife,22
2023_122_03,8/14/2023,Audubon,03,Inner,mummichog,1
2023_122_02,8/14/2023,Skitterygusset,02,Inner,green crab,9
2023_122_02,8/14/2023,Skitterygusset,02,Inner,mummichog,6
2023_122_02,8/14/2023,Skitterygusset,02,Inner,alewife,46
2023_122_02,8/14/2023,Skitterygusset,02,Inner,atlantic silverside,15
2023_123_05,8/17/2023,The Brothers - North,05,Mid,alewife,20
2023_123_05,8/17/2023,The Brothers - North,05,Mid,atlantic silverside,232
2023_123_05,8/17/2023,The Brothers - North,05,Mid,green crab,2
2023_123_06,8/17/2023,Mackworth Island - North,06,Mid,alewife,74
2023_123_06,8/17/2023,Mackworth Island - North,06,Mid,atlantic silverside,24
2023_123_06,8/17/2023,Mackworth Island - North,06,Mid,mummichog,9
2023_123_06,8/17/2023,Mackworth Island - North,06,Mid,green crab,19
2023_124_12,8/22/2023,Alewife Cove,12,Outer,green crab,1
2023_124_11,8/22/2023,Cushing Island,11,Outer,atlantic silverside,22
2023_124_11,8/22/2023,Cushing Island,11,Outer,winter flounder,3
2023_124_11,8/22/2023,Cushing Island,11,Outer,sculpin spp,3
2023_124_11,8/22/2023,Cushing Island,11,Outer,rock gunnel,3
2023_124_11,8/22/2023,Cushing Island,11,Outer,green crab,14
2023_124_10,8/22/2023,SMCC,10,Outer,northern pipefish,1
2023_124_10,8/22/2023,SMCC,10,Outer,green crab,5
2023_124_10,8/22/2023,SMCC,10,Outer,sculpin spp,1
2023_124_10,8/22/2023,SMCC,10,Outer,atlantic silverside,1
2023_124_09,8/22/2023,Great Diamond Island,09,Outer,green crab,2
2023_124_09,8/22/2023,Great Diamond Island,09,Outer,atlantic silverside,16
2023_124_09,8/22/2023,Great Diamond Island,09,Outer,sculpin spp,1
2023_124_04,8/22/2023,Mussel Cove,04,Mid,summer flounder,1
2023_124_04,8/22/2023,Mussel Cove,04,Mid,atlantic silverside,53
2023_124_04,8/22/2023,Mussel Cove,04,Mid,alewife,2
2023_124_04,8/22/2023,Mussel Cove,04,Mid,green crab,6
2023_124_04,8/22/2023,Mussel Cove,04,Mid,mummichog,1
2023_124_05,8/22/2023,The Brothers - North,05,Mid,green crab,3
2023_124_06,8/22/2023,Mackworth Island - North,06,Mid,green crab,25
2023_124_06,8/22/2023,Mackworth Island - North,06,Mid,alewife,151
2023_124_06,8/22/2023,Mackworth Island - North,06,Mid,bluefish,2
2023_124_06,8/22/2023,Mackworth Island - North,06,Mid,winter flounder,3
2023_124_06,8/22/2023,Mackworth Island - North,06,Mid,atlantic silverside,104
2023_124_06,8/22/2023,Mackworth Island - North,06,Mid,mummichog,26
2023_125_08,8/24/2023,Back Cove,08,Mid,atlantic silverside,182
2023_125_08,8/24/2023,Back Cove,08,Mid,alewife,7
2023_125_08,8/24/2023,Back Cove,08,Mid,winter flounder,2
2023_125_08,8/24/2023,Back Cove,08,Mid,green crab,1
2023_125_07,8/24/2023,Mackworth Island - Beach,07,Mid,atlantic silverside,83
2023_125_07,8/24/2023,Mackworth Island - Beach,07,Mid,alewife,61
2023_125_07,8/24/2023,Mackworth Island - Beach,07,Mid,winter flounder,4
2023_125_07,8/24/2023,Mackworth Island - Beach,07,Mid,green crab,76
2023_125_01,8/24/2023,Presumpscot Moorings,01,Inner,green crab,3
2023_125_01,8/24/2023,Presumpscot Moorings,01,Inner,mummichog,6
2023_125_03,8/24/2023,Audubon,03,Inner,mummichog,110
2023_125_03,8/24/2023,Audubon,03,Inner,green crab,1
2023_125_03,8/24/2023,Audubon,03,Inner,alewife,1
2023_125_03,8/24/2023,Audubon,03,Inner,atlantic silverside,3
2023_q01_22,6/15/2023,Snow Island,22,north,atlantic herring,3
2023_q01_22,6/15/2023,Snow Island,22,north,green crab,4
2023_q01_26,6/15/2023,Long Point Cove,26,north,atlantic herring,1
2023_q01_26,6/15/2023,Long Point Cove,26,north,atlantic tomcod,2
2023_q01_26,6/15/2023,Long Point Cove,26,north,ninespine stickleback,1
2023_q01_26,6/15/2023,Long Point Cove,26,north,green crab,1
2023_q01_21,6/15/2023,Orrs Cove,21,north,green crab,1
2023_q01_23,6/15/2023,Lowell Cove,23,north,atlantic silverside,1
2023_q01_23,6/15/2023,Lowell Cove,23,north,mummichog,3
2023_q01_23,6/15/2023,Lowell Cove,23,north,green crab,2
2023_q01_25,6/15/2023,Garrison Cove,25,north,atlantic herring,336
2023_q01_25,6/15/2023,Garrison Cove,25,north,green crab,3
2023_q01_25,6/15/2023,Garrison Cove,25,north,atlantic tomcod,1
2023_q02_26,6/21/2023,Long Point Cove,26,north,green crab,17
2023_q02_26,6/21/2023,Long Point Cove,26,north,winter flounder,1
2023_q02_21,6/21/2023,Orrs Cove,21,north,atlantic silverside,168
2023_q02_21,6/21/2023,Orrs Cove,21,north,mummichog,9
2023_q02_22,6/21/2023,Snow Island,22,north,atlantic herring,260
2023_q02_22,6/21/2023,Snow Island,22,north,green crab,5
2023_q02_22,6/21/2023,Snow Island,22,north,atlantic silverside,24
2023_q02_22,6/21/2023,Snow Island,22,north,mummichog,33
2023_q03_24,6/27/2023,Cedar Beach,24,north,atlantic mackerel,5
2023_q03_23,6/27/2023,Lowell Cove,23,north,atlantic tomcod,2
2023_q03_23,6/27/2023,Lowell Cove,23,north,winter flounder,2
2023_q04_25,7/5/2023,Garrison Cove,25,north,atlantic herring,2569
2023_q04_25,7/5/2023,Garrison Cove,25,north,green crab,2
2023_q04_26,7/5/2023,Long Point Cove,26,north,green crab,4
2023_q04_26,7/5/2023,Long Point Cove,26,north,atlantic silverside,2
2023_q04_21,7/5/2023,Orrs Cove,21,north,atlantic silverside,18
2023_q04_21,7/5/2023,Orrs Cove,21,north,mummichog,1
2023_q04_21,7/5/2023,Orrs Cove,21,north,bluefish,1
2023_q04_21,7/5/2023,Orrs Cove,21,north,green crab,1
2023_q04_22,7/5/2023,Snow Island,22,north,green crab,2
2023_q05_23,7/12/2023,Lowell Cove,23,north,green crab,4
2023_q05_25,7/12/2023,Garrison Cove,25,north,green crab,3
2023_q05_26,7/12/2023,Long Point Cove,26,north,green crab,8
2023_q05_26,7/12/2023,Long Point Cove,26,north,grubby sculpin,1
2023_q06_21,7/13/2023,Orrs Cove,21,north,green crab,5
2023_q06_21,7/13/2023,Orrs Cove,21,north,atlantic silverside,314
2023_q06_22,7/13/2023,Snow Island,22,north,green crab,6
2023_q06_22,7/13/2023,Snow Island,22,north,mummichog,11
2023_q07_21,7/20/2023,Orrs Cove,21,north,northern pipefish,1
2023_q07_21,7/20/2023,Orrs Cove,21,north,winter flounder,1
2023_q07_21,7/20/2023,Orrs Cove,21,north,atlantic silverside,6
2023_q07_21,7/20/2023,Orrs Cove,21,north,green crab,2
2023_q07_21,7/20/2023,Orrs Cove,21,north,threespine stickleback,2
2023_q07_22,7/20/2023,Snow Island,22,north,atlantic silverside,1
2023_q07_22,7/20/2023,Snow Island,22,north,green crab,2
2023_q07_23,7/20/2023,Lowell Cove,23,north,bluefish,52
2023_q07_23,7/20/2023,Lowell Cove,23,north,green crab,4
2023_q07_23,7/20/2023,Lowell Cove,23,north,atlantic herring,2
2023_q07_25,7/20/2023,Garrison Cove,25,north,green crab,1
2023_q07_26,7/20/2023,Long Point Cove,26,north,green crab,46
2023_q07_26,7/20/2023,Long Point Cove,26,north,winter flounder,1
2023_q08_21,8/2/2023,Orrs Cove,21,north,atlantic silverside,576
2023_q08_21,8/2/2023,Orrs Cove,21,north,bluefish,5
2023_q08_21,8/2/2023,Orrs Cove,21,north,mummichog,1
2023_q08_22,8/2/2023,Snow Island,22,north,atlantic silverside,873
2023_q08_22,8/2/2023,Snow Island,22,north,mummichog,174
2023_q08_22,8/2/2023,Snow Island,22,north,crevalle jack,1
2023_q08_22,8/2/2023,Snow Island,22,north,bluefish,3
2023_q08_22,8/2/2023,Snow Island,22,north,green crab,3
2023_q08_22,8/2/2023,Snow Island,22,north,white mullet,3
2023_q08_23,8/2/2023,Lowell Cove,23,north,green crab,1
2023_q08_24,8/2/2023,Cedar Beach,24,north,green crab,3
2023_q08_25,8/2/2023,Garrison Cove,25,north,green crab,2
2023_q08_26,8/2/2023,Long Point Cove,26,north,green crab,16
2023_q08_26,8/2/2023,Long Point Cove,26,north,atlantic herring,19
2023_q08_26,8/2/2023,Long Point Cove,26,north,winter flounder,2
