"loc_id","date","site_name","site_id","bay_location","species_name","catch","week","month","year"
"2021_073_06",2021-07-28,"Mackworth Island - North","06","Mid","winter flounder",6,30,7,2021
"2021_073_06",2021-07-28,"Mackworth Island - North","06","Mid","mummichog",7,30,7,2021
"2021_073_06",2021-07-28,"Mackworth Island - North","06","Mid","green crab",1,30,7,2021
"2021_073_06",2021-07-28,"Mackworth Island - North","06","Mid","atlantic herring",1,30,7,2021
"2021_073_04",2021-07-28,"Mussel Cove","04","Mid","atlantic silverside",5,30,7,2021
"2021_073_04",2021-07-28,"Mussel Cove","04","Mid","green crab",5,30,7,2021
"2021_073_04",2021-07-28,"Mussel Cove","04","Mid","winter flounder",2,30,7,2021
"2021_074_07",2021-08-06,"Mackworth Island - Beach","07","Mid","winter flounder",28,31,8,2021
"2021_074_07",2021-08-06,"Mackworth Island - Beach","07","Mid","atlantic silverside",12,31,8,2021
"2021_074_07",2021-08-06,"Mackworth Island - Beach","07","Mid","green crab",14,31,8,2021
"2021_074_03",2021-08-06,"Audubon","03","Inner","alewife",26,31,8,2021
"2021_074_03",2021-08-06,"Audubon","03","Inner","atlantic silverside",400,31,8,2021
"2021_074_03",2021-08-06,"Audubon","03","Inner","mummichog",1,31,8,2021
"2021_074_03",2021-08-06,"Audubon","03","Inner","green crab",9,31,8,2021
"2021_074_01",2021-08-06,"Presumpscot Moorings","01","Inner","winter flounder",1,31,8,2021
"2021_074_01",2021-08-06,"Presumpscot Moorings","01","Inner","atlantic silverside",14,31,8,2021
"2021_074_01",2021-08-06,"Presumpscot Moorings","01","Inner","bluefish",1,31,8,2021
"2021_074_02",2021-08-06,"Skitterygusset","02","Inner","atlantic silverside",32,31,8,2021
"2021_074_02",2021-08-06,"Skitterygusset","02","Inner","green crab",6,31,8,2021
"2021_074_08",2021-08-06,"Back Cove","08","Mid","alewife",23,31,8,2021
"2021_074_08",2021-08-06,"Back Cove","08","Mid","atlantic silverside",457,31,8,2021
"2021_074_08",2021-08-06,"Back Cove","08","Mid","green crab",1,31,8,2021
"2021_074_10",2021-08-06,"SMCC","10","Outer","atlantic silverside",9,31,8,2021
"2021_074_10",2021-08-06,"SMCC","10","Outer","alewife",9,31,8,2021
"2021_074_10",2021-08-06,"SMCC","10","Outer","green crab",1,31,8,2021
"2021_075_11",2021-08-11,"Cushing Island","11","Outer","sandlance",259,32,8,2021
"2021_075_11",2021-08-11,"Cushing Island","11","Outer","winter flounder",1,32,8,2021
"2021_075_11",2021-08-11,"Cushing Island","11","Outer","green crab",5,32,8,2021
"2021_075_09",2021-08-11,"Great Diamond Island","09","Outer","sandlance",1,32,8,2021
"2021_075_09",2021-08-11,"Great Diamond Island","09","Outer","winter flounder",1,32,8,2021
"2021_075_09",2021-08-11,"Great Diamond Island","09","Outer","green crab",3,32,8,2021
"2021_075_06",2021-08-11,"Mackworth Island - North","06","Mid","atlantic silverside",7,32,8,2021
"2021_075_06",2021-08-11,"Mackworth Island - North","06","Mid","winter flounder",2,32,8,2021
"2021_075_06",2021-08-11,"Mackworth Island - North","06","Mid","green crab",4,32,8,2021
"2021_075_06",2021-08-11,"Mackworth Island - North","06","Mid","grubby sculpin",1,32,8,2021
"2021_075_06",2021-08-11,"Mackworth Island - North","06","Mid","alewife",1,32,8,2021
"2021_075_05",2021-08-11,"The Brothers - North","05","Mid","atlantic silverside",166,32,8,2021
"2021_075_05",2021-08-11,"The Brothers - North","05","Mid","sandlance",1,32,8,2021
"2021_075_05",2021-08-11,"The Brothers - North","05","Mid","green crab",1,32,8,2021
"2021_075_04",2021-08-11,"Mussel Cove","04","Mid","winter flounder",1,32,8,2021
"2021_075_04",2021-08-11,"Mussel Cove","04","Mid","green crab",1,32,8,2021
"2021_075_04",2021-08-11,"Mussel Cove","04","Mid","mummichog",1,32,8,2021
"2021_075_04",2021-08-11,"Mussel Cove","04","Mid","atlantic silverside",7,32,8,2021
"2021_076_02",2021-08-16,"Skitterygusset","02","Inner","atlantic silverside",285,33,8,2021
"2021_076_02",2021-08-16,"Skitterygusset","02","Inner","winter flounder",4,33,8,2021
"2021_076_02",2021-08-16,"Skitterygusset","02","Inner","green crab",27,33,8,2021
"2021_076_02",2021-08-16,"Skitterygusset","02","Inner","mummichog",326,33,8,2021
"2021_076_10",2021-08-16,"SMCC","10","Outer","winter flounder",2,33,8,2021
"2021_076_10",2021-08-16,"SMCC","10","Outer","green crab",10,33,8,2021
"2021_076_10",2021-08-16,"SMCC","10","Outer","grubby sculpin",1,33,8,2021
"2021_076_10",2021-08-16,"SMCC","10","Outer","mummichog",7,33,8,2021
"2021_077_08",2021-08-20,"Back Cove","08","Mid","mummichog",6,33,8,2021
"2021_077_07",2021-08-20,"Mackworth Island - Beach","07","Mid","winter flounder",5,33,8,2021
"2021_077_07",2021-08-20,"Mackworth Island - Beach","07","Mid","atlantic silverside",107,33,8,2021
"2021_077_07",2021-08-20,"Mackworth Island - Beach","07","Mid","alewife",3,33,8,2021
"2021_077_07",2021-08-20,"Mackworth Island - Beach","07","Mid","green crab",7,33,8,2021
"2021_077_03",2021-08-20,"Audubon","03","Inner","atlantic silverside",91,33,8,2021
"2021_077_03",2021-08-20,"Audubon","03","Inner","green crab",2,33,8,2021
"2021_077_01",2021-08-20,"Presumpscot Moorings","01","Inner","mummichog",2,33,8,2021
"2021_077_04",2021-08-20,"Mussel Cove","04","Mid","atlantic silverside",1000,33,8,2021
"2021_077_04",2021-08-20,"Mussel Cove","04","Mid","mummichog",17,33,8,2021
"2021_077_04",2021-08-20,"Mussel Cove","04","Mid","alewife",6,33,8,2021
"2021_077_04",2021-08-20,"Mussel Cove","04","Mid","butterfish",1,33,8,2021
"2021_077_04",2021-08-20,"Mussel Cove","04","Mid","green crab",1,33,8,2021
"2021_077_05",2021-08-20,"The Brothers - North","05","Mid","atlantic silverside",214,33,8,2021
"2021_077_05",2021-08-20,"The Brothers - North","05","Mid","alewife",1,33,8,2021
"2021_077_05",2021-08-20,"The Brothers - North","05","Mid","mummichog",2,33,8,2021
"2021_077_05",2021-08-20,"The Brothers - North","05","Mid","green crab",3,33,8,2021
"2021_078_12",2021-08-24,"Alewife Cove","12","Outer","green crab",1,34,8,2021
"2021_078_12",2021-08-24,"Alewife Cove","12","Outer","sandlance",1,34,8,2021
"2021_078_11",2021-08-24,"Cushing Island","11","Outer","grubby sculpin",1,34,8,2021
"2021_078_11",2021-08-24,"Cushing Island","11","Outer","green crab",15,34,8,2021
"2021_078_11",2021-08-24,"Cushing Island","11","Outer","winter flounder",5,34,8,2021
"2021_078_11",2021-08-24,"Cushing Island","11","Outer","atlantic silverside",34,34,8,2021
"2021_078_09",2021-08-24,"Great Diamond Island","09","Outer","green crab",1,34,8,2021
"2021_078_09",2021-08-24,"Great Diamond Island","09","Outer","winter flounder",1,34,8,2021
"2021_078_06",2021-08-24,"Mackworth Island - North","06","Mid","green crab",18,34,8,2021
"2021_078_06",2021-08-24,"Mackworth Island - North","06","Mid","winter flounder",2,34,8,2021
"2021_078_06",2021-08-24,"Mackworth Island - North","06","Mid","sandlance",1,34,8,2021
"2021_078_06",2021-08-24,"Mackworth Island - North","06","Mid","atlantic silverside",41,34,8,2021
"2022_079_11",2022-06-01,"Cushing Island","11","Outer","unID sculpin",1,22,6,2022
"2022_079_11",2022-06-01,"Cushing Island","11","Outer","green crab",1,22,6,2022
"2022_079_10",2022-06-01,"SMCC","10","Outer","winter flounder",2,22,6,2022
"2022_079_10",2022-06-01,"SMCC","10","Outer","sandlance",1,22,6,2022
"2022_079_10",2022-06-01,"SMCC","10","Outer","green crab",3,22,6,2022
"2022_079_05",2022-06-01,"The Brothers - North","05","Mid","atlantic silverside",1,22,6,2022
"2022_079_05",2022-06-01,"The Brothers - North","05","Mid","mummichog",1,22,6,2022
"2022_079_05",2022-06-01,"The Brothers - North","05","Mid","tomcod",1,22,6,2022
"2022_079_05",2022-06-01,"The Brothers - North","05","Mid","green crab",5,22,6,2022
"2022_079_05",2022-06-01,"The Brothers - North","05","Mid","northern pipefish",1,22,6,2022
"2022_079_06",2022-06-01,"Mackworth Island - North","06","Mid","green crab",8,22,6,2022
"2022_079_06",2022-06-01,"Mackworth Island - North","06","Mid","winter flounder",5,22,6,2022
"2022_079_03",2022-06-01,"Audubon","03","Inner","atlantic silverside",1,22,6,2022
"2022_079_03",2022-06-01,"Audubon","03","Inner","horseshoe crab",1,22,6,2022
"2022_080_12",2022-06-14,"Alewife Cove","12","Outer","atlantic herring",162,24,6,2022
"2022_080_02",2022-06-14,"Skitterygusset","02","Inner","green crab",3,24,6,2022
"2022_080_02",2022-06-14,"Skitterygusset","02","Inner","atlantic herring",100,24,6,2022
"2022_080_01",2022-06-14,"Presumpscot Moorings","01","Inner","atlantic silverside",8,24,6,2022
"2022_080_01",2022-06-14,"Presumpscot Moorings","01","Inner","alewife",2,24,6,2022
"2022_080_01",2022-06-14,"Presumpscot Moorings","01","Inner","atlantic herring",1,24,6,2022
"2022_080_04",2022-06-14,"Mussel Cove","04","Mid","atlantic herring",653,24,6,2022
"2022_080_04",2022-06-14,"Mussel Cove","04","Mid","green crab",1,24,6,2022
"2022_080_07",2022-06-14,"Mackworth Island - Beach","07","Mid","green crab",3,24,6,2022
"2022_080_08",2022-06-14,"Back Cove","08","Mid","atlantic herring",1170,24,6,2022
"2022_081_03",2022-06-21,"Audubon","03","Inner","atlantic silverside",1,25,6,2022
"2022_081_03",2022-06-21,"Audubon","03","Inner","mummichog",1,25,6,2022
"2022_081_09",2022-06-21,"Great Diamond Island","09","Outer","winter flounder",3,25,6,2022
"2022_081_11",2022-06-21,"Cushing Island","11","Outer","unID sculpin",7,25,6,2022
"2022_081_11",2022-06-21,"Cushing Island","11","Outer","green crab",15,25,6,2022
"2022_081_11",2022-06-21,"Cushing Island","11","Outer","winter flounder",1,25,6,2022
"2022_081_11",2022-06-21,"Cushing Island","11","Outer","rock gunnel",5,25,6,2022
"2022_081_10",2022-06-21,"SMCC","10","Outer","winter flounder",16,25,6,2022
"2022_081_10",2022-06-21,"SMCC","10","Outer","unID sculpin",4,25,6,2022
"2022_081_10",2022-06-21,"SMCC","10","Outer","threespine stickleback",1,25,6,2022
"2022_081_10",2022-06-21,"SMCC","10","Outer","green crab",8,25,6,2022
"2022_081_10",2022-06-21,"SMCC","10","Outer","northern pipefish",2,25,6,2022
"2022_082_06",2022-06-23,"Mackworth Island - North","06","Mid","atlantic silverside",1,25,6,2022
"2022_082_06",2022-06-23,"Mackworth Island - North","06","Mid","green crab",1,25,6,2022
"2022_082_06",2022-06-23,"Mackworth Island - North","06","Mid","unID sculpin",1,25,6,2022
"2022_082_05",2022-06-23,"The Brothers - North","05","Mid","unID sculpin",2,25,6,2022
"2022_082_05",2022-06-23,"The Brothers - North","05","Mid","northern pipefish",1,25,6,2022
"2022_082_05",2022-06-23,"The Brothers - North","05","Mid","green crab",1,25,6,2022
"2022_082_04",2022-06-23,"Mussel Cove","04","Mid","green crab",4,25,6,2022
"2022_083_03",2022-06-27,"Audubon","03","Inner","atlantic herring",8,26,6,2022
"2022_083_03",2022-06-27,"Audubon","03","Inner","atlantic silverside",82,26,6,2022
"2022_083_03",2022-06-27,"Audubon","03","Inner","green crab",17,26,6,2022
"2022_083_02",2022-06-27,"Skitterygusset","02","Inner","atlantic herring",1,26,6,2022
"2022_083_02",2022-06-27,"Skitterygusset","02","Inner","green crab",1,26,6,2022
"2022_083_02",2022-06-27,"Skitterygusset","02","Inner","alewife",4,26,6,2022
"2022_083_01",2022-06-27,"Presumpscot Moorings","01","Inner","atlantic silverside",1,26,6,2022
"2022_083_07",2022-06-27,"Mackworth Island - Beach","07","Mid","atlantic herring",1335,26,6,2022
"2022_083_07",2022-06-27,"Mackworth Island - Beach","07","Mid","unID sculpin",1,26,6,2022
"2022_083_07",2022-06-27,"Mackworth Island - Beach","07","Mid","green crab",9,26,6,2022
"2022_083_07",2022-06-27,"Mackworth Island - Beach","07","Mid","winter flounder",1,26,6,2022
"2022_083_08",2022-06-27,"Back Cove","08","Mid","atlantic herring",22,26,6,2022
"2022_084_10",2022-06-30,"SMCC","10","Outer","tomcod",2,26,6,2022
"2022_084_10",2022-06-30,"SMCC","10","Outer","atlantic silverside",1,26,6,2022
"2022_084_10",2022-06-30,"SMCC","10","Outer","green crab",2,26,6,2022
"2022_084_11",2022-06-30,"Cushing Island","11","Outer","green crab",10,26,6,2022
"2022_084_11",2022-06-30,"Cushing Island","11","Outer","tomcod",1,26,6,2022
"2022_085_09",2022-07-08,"Great Diamond Island","09","Outer","atlantic herring",75,27,7,2022
"2022_085_09",2022-07-08,"Great Diamond Island","09","Outer","tomcod",1,27,7,2022
"2022_085_09",2022-07-08,"Great Diamond Island","09","Outer","atlantic silverside",1,27,7,2022
"2022_085_09",2022-07-08,"Great Diamond Island","09","Outer","green crab",2,27,7,2022
"2022_085_09",2022-07-08,"Great Diamond Island","09","Outer","northern pipefish",1,27,7,2022
"2022_085_09",2022-07-08,"Great Diamond Island","09","Outer","unID sculpin",1,27,7,2022
"2022_085_05",2022-07-08,"The Brothers - North","05","Mid","shortfin squid",4,27,7,2022
"2022_085_05",2022-07-08,"The Brothers - North","05","Mid","green crab",5,27,7,2022
"2022_085_03",2022-07-08,"Audubon","03","Inner","atlantic silverside",29,27,7,2022
"2022_085_03",2022-07-08,"Audubon","03","Inner","mummichog",198,27,7,2022
"2022_085_03",2022-07-08,"Audubon","03","Inner","winter flounder",1,27,7,2022
"2022_086_04",2022-07-12,"Mussel Cove","04","Mid","atlantic herring",239,28,7,2022
"2022_086_04",2022-07-12,"Mussel Cove","04","Mid","green crab",3,28,7,2022
"2022_086_04",2022-07-12,"Mussel Cove","04","Mid","winter flounder",1,28,7,2022
"2022_086_07",2022-07-12,"Mackworth Island - Beach","07","Mid","atlantic herring",80,28,7,2022
"2022_086_07",2022-07-12,"Mackworth Island - Beach","07","Mid","atlantic silverside",2,28,7,2022
"2022_086_07",2022-07-12,"Mackworth Island - Beach","07","Mid","winter flounder",13,28,7,2022
"2022_086_07",2022-07-12,"Mackworth Island - Beach","07","Mid","green crab",7,28,7,2022
"2022_086_03",2022-07-12,"Audubon","03","Inner","atlantic silverside",15,28,7,2022
"2022_086_03",2022-07-12,"Audubon","03","Inner","green crab",2,28,7,2022
"2022_086_03",2022-07-12,"Audubon","03","Inner","mummichog",1,28,7,2022
"2022_086_02",2022-07-12,"Skitterygusset","02","Inner","atlantic silverside",108,28,7,2022
"2022_086_02",2022-07-12,"Skitterygusset","02","Inner","mummichog",2,28,7,2022
"2022_086_02",2022-07-12,"Skitterygusset","02","Inner","threespine stickleback",2,28,7,2022
"2022_086_02",2022-07-12,"Skitterygusset","02","Inner","green crab",4,28,7,2022
"2022_086_01",2022-07-12,"Presumpscot Moorings","01","Inner","unID sturgeon",1,28,7,2022
"2022_086_01",2022-07-12,"Presumpscot Moorings","01","Inner","atlantic silverside",8,28,7,2022
"2022_087_12",2022-07-19,"Alewife Cove","12","Outer","winter flounder",1,29,7,2022
"2022_087_11",2022-07-19,"Cushing Island","11","Outer","green crab",35,29,7,2022
"2022_087_11",2022-07-19,"Cushing Island","11","Outer","alewife",6,29,7,2022
"2022_087_11",2022-07-19,"Cushing Island","11","Outer","winter flounder",1,29,7,2022
"2022_087_10",2022-07-19,"SMCC","10","Outer","winter flounder",4,29,7,2022
"2022_087_10",2022-07-19,"SMCC","10","Outer","green crab",1,29,7,2022
"2022_087_09",2022-07-19,"Great Diamond Island","09","Outer","green crab",1,29,7,2022
"2022_088_05",2022-07-20,"The Brothers - North","05","Mid","winter flounder",1,29,7,2022
"2022_088_05",2022-07-20,"The Brothers - North","05","Mid","green crab",4,29,7,2022
"2022_088_06",2022-07-20,"Mackworth Island - North","06","Mid","winter flounder",1,29,7,2022
"2022_088_06",2022-07-20,"Mackworth Island - North","06","Mid","green crab",16,29,7,2022
"2022_088_03",2022-07-20,"Audubon","03","Inner","atlantic silverside",7,29,7,2022
"2022_088_03",2022-07-20,"Audubon","03","Inner","winter flounder",3,29,7,2022
"2022_088_03",2022-07-20,"Audubon","03","Inner","green crab",14,29,7,2022
"2022_089_04",2022-07-25,"Mussel Cove","04","Mid","green crab",3,30,7,2022
"2022_089_04",2022-07-25,"Mussel Cove","04","Mid","atlantic silverside",120,30,7,2022
"2022_089_04",2022-07-25,"Mussel Cove","04","Mid","mummichog",1,30,7,2022
"2022_089_05",2022-07-25,"The Brothers - North","05","Mid","green crab",2,30,7,2022
"2022_089_06",2022-07-25,"Mackworth Island - North","06","Mid","atlantic herring",75,30,7,2022
"2022_089_08",2022-07-25,"Back Cove","08","Mid","atlantic silverside",4,30,7,2022
"2022_089_08",2022-07-25,"Back Cove","08","Mid","mummichog",1,30,7,2022
"2022_089_10",2022-07-25,"SMCC","10","Outer","winter flounder",1,30,7,2022
"2022_089_10",2022-07-25,"SMCC","10","Outer","mummichog",1,30,7,2022
"2022_089_10",2022-07-25,"SMCC","10","Outer","green crab",4,30,7,2022
"2022_090_07",2022-07-26,"Mackworth Island - Beach","07","Mid","winter flounder",6,30,7,2022
"2022_090_07",2022-07-26,"Mackworth Island - Beach","07","Mid","atlantic silverside",14,30,7,2022
"2022_090_07",2022-07-26,"Mackworth Island - Beach","07","Mid","green crab",12,30,7,2022
"2022_090_03",2022-07-26,"Audubon","03","Inner","atlantic silverside",319,30,7,2022
"2022_090_03",2022-07-26,"Audubon","03","Inner","green crab",6,30,7,2022
"2022_091_12",2022-08-03,"Alewife Cove","12","Outer","winter flounder",3,31,8,2022
"2022_091_12",2022-08-03,"Alewife Cove","12","Outer","sandlance",1025,31,8,2022
"2022_091_11",2022-08-03,"Cushing Island","11","Outer","rock gunnel",7,31,8,2022
"2022_091_11",2022-08-03,"Cushing Island","11","Outer","green crab",19,31,8,2022
"2022_091_11",2022-08-03,"Cushing Island","11","Outer","unID sculpin",5,31,8,2022
"2022_091_11",2022-08-03,"Cushing Island","11","Outer","winter flounder",3,31,8,2022
"2022_091_09",2022-08-03,"Great Diamond Island","09","Outer","green crab",9,31,8,2022
"2022_091_09",2022-08-03,"Great Diamond Island","09","Outer","tomcod",1,31,8,2022
"2022_091_03",2022-08-03,"Audubon","03","Inner","alewife",3,31,8,2022
"2022_091_03",2022-08-03,"Audubon","03","Inner","atlantic silverside",125,31,8,2022
"2022_091_03",2022-08-03,"Audubon","03","Inner","winter flounder",1,31,8,2022
"2022_091_03",2022-08-03,"Audubon","03","Inner","green crab",5,31,8,2022
"2022_091_03",2022-08-03,"Audubon","03","Inner","mummichog",30,31,8,2022
"2022_092_01",2022-08-04,"Presumpscot Moorings","01","Inner","winter flounder",2,31,8,2022
"2022_092_01",2022-08-04,"Presumpscot Moorings","01","Inner","mummichog",68,31,8,2022
"2022_092_01",2022-08-04,"Presumpscot Moorings","01","Inner","atlantic silverside",25,31,8,2022
"2022_092_01",2022-08-04,"Presumpscot Moorings","01","Inner","butterfish",1,31,8,2022
"2022_093_04",2022-08-08,"Mussel Cove","04","Mid","green crab",5,32,8,2022
"2022_093_04",2022-08-08,"Mussel Cove","04","Mid","atlantic silverside",281,32,8,2022
"2022_093_04",2022-08-08,"Mussel Cove","04","Mid","mummichog",12,32,8,2022
"2022_093_03",2022-08-08,"Audubon","03","Inner","atlantic silverside",293,32,8,2022
"2022_093_03",2022-08-08,"Audubon","03","Inner","winter flounder",3,32,8,2022
"2022_093_03",2022-08-08,"Audubon","03","Inner","green crab",9,32,8,2022
"2022_093_03",2022-08-08,"Audubon","03","Inner","mummichog",1,32,8,2022
"2022_093_03",2022-08-08,"Audubon","03","Inner","sandlance",1,32,8,2022
"2022_093_02",2022-08-08,"Skitterygusset","02","Inner","mummichog",589,32,8,2022
"2022_093_02",2022-08-08,"Skitterygusset","02","Inner","atlantic silverside",115,32,8,2022
"2022_093_02",2022-08-08,"Skitterygusset","02","Inner","green crab",2,32,8,2022
"2022_093_01",2022-08-08,"Presumpscot Moorings","01","Inner","mummichog",572,32,8,2022
"2022_093_01",2022-08-08,"Presumpscot Moorings","01","Inner","threespine stickleback",1,32,8,2022
"2022_093_01",2022-08-08,"Presumpscot Moorings","01","Inner","atlantic silverside",20,32,8,2022
"2022_093_01",2022-08-08,"Presumpscot Moorings","01","Inner","white sucker",6,32,8,2022
"2022_094_08",2022-08-10,"Back Cove","08","Mid","atlantic silverside",86,32,8,2022
"2022_094_07",2022-08-10,"Mackworth Island - Beach","07","Mid","winter flounder",3,32,8,2022
"2022_094_07",2022-08-10,"Mackworth Island - Beach","07","Mid","green crab",4,32,8,2022
"2022_094_07",2022-08-10,"Mackworth Island - Beach","07","Mid","atlantic silverside",27,32,8,2022
"2022_094_07",2022-08-10,"Mackworth Island - Beach","07","Mid","alewife",2,32,8,2022
"2022_094_06",2022-08-10,"Mackworth Island - North","06","Mid","horseshoe crab",1,32,8,2022
"2022_094_06",2022-08-10,"Mackworth Island - North","06","Mid","atlantic silverside",65,32,8,2022
"2022_094_06",2022-08-10,"Mackworth Island - North","06","Mid","mummichog",1,32,8,2022
"2022_094_06",2022-08-10,"Mackworth Island - North","06","Mid","green crab",40,32,8,2022
"2022_094_06",2022-08-10,"Mackworth Island - North","06","Mid","winter flounder",1,32,8,2022
"2022_094_09",2022-08-10,"Great Diamond Island","09","Outer","winter flounder",1,32,8,2022
"2022_094_09",2022-08-10,"Great Diamond Island","09","Outer","green crab",6,32,8,2022
"2022_094_09",2022-08-10,"Great Diamond Island","09","Outer","unID sculpin",2,32,8,2022
"2022_095_12",2022-08-15,"Alewife Cove","12","Outer","sandlance",545,33,8,2022
"2022_095_12",2022-08-15,"Alewife Cove","12","Outer","atlantic silverside",45,33,8,2022
"2022_095_12",2022-08-15,"Alewife Cove","12","Outer","winter flounder",4,33,8,2022
"2022_095_12",2022-08-15,"Alewife Cove","12","Outer","green crab",1,33,8,2022
"2022_095_11",2022-08-15,"Cushing Island","11","Outer","winter flounder",7,33,8,2022
"2022_095_11",2022-08-15,"Cushing Island","11","Outer","atlantic silverside",5,33,8,2022
"2022_095_11",2022-08-15,"Cushing Island","11","Outer","sandlance",1,33,8,2022
"2022_095_11",2022-08-15,"Cushing Island","11","Outer","green crab",14,33,8,2022
"2022_095_10",2022-08-15,"SMCC","10","Outer","winter flounder",5,33,8,2022
"2022_095_10",2022-08-15,"SMCC","10","Outer","green crab",1,33,8,2022
"2022_095_10",2022-08-15,"SMCC","10","Outer","atlantic silverside",1,33,8,2022
"2022_095_05",2022-08-15,"The Brothers - North","05","Mid","winter flounder",2,33,8,2022
"2022_095_05",2022-08-15,"The Brothers - North","05","Mid","sandlance",2,33,8,2022
"2022_095_05",2022-08-15,"The Brothers - North","05","Mid","green crab",6,33,8,2022
"2022_096_10",2022-08-19,"SMCC","10","Outer","northern pipefish",1,33,8,2022
"2022_096_10",2022-08-19,"SMCC","10","Outer","green crab",4,33,8,2022
"2022_096_09",2022-08-19,"Great Diamond Island","09","Outer","winter flounder",4,33,8,2022
"2022_096_09",2022-08-19,"Great Diamond Island","09","Outer","atlantic silverside",23,33,8,2022
"2022_096_09",2022-08-19,"Great Diamond Island","09","Outer","green crab",11,33,8,2022
"2022_096_01",2022-08-19,"Presumpscot Moorings","01","Inner","atlantic silverside",2,33,8,2022
"2022_096_03",2022-08-19,"Audubon","03","Inner","threespine stickleback",2,33,8,2022
"2022_096_03",2022-08-19,"Audubon","03","Inner","winter flounder",6,33,8,2022
"2022_096_03",2022-08-19,"Audubon","03","Inner","atlantic silverside",440,33,8,2022
"2022_096_03",2022-08-19,"Audubon","03","Inner","mummichog",27,33,8,2022
"2022_096_03",2022-08-19,"Audubon","03","Inner","green crab",30,33,8,2022
"2022_097_04",2022-08-25,"Mussel Cove","04","Mid","atlantic silverside",288,34,8,2022
"2022_097_04",2022-08-25,"Mussel Cove","04","Mid","winter flounder",3,34,8,2022
"2022_097_04",2022-08-25,"Mussel Cove","04","Mid","mummichog",101,34,8,2022
"2022_097_04",2022-08-25,"Mussel Cove","04","Mid","green crab",4,34,8,2022
"2022_097_02",2022-08-25,"Skitterygusset","02","Inner","atlantic silverside",10,34,8,2022
"2022_097_02",2022-08-25,"Skitterygusset","02","Inner","mummichog",190,34,8,2022
"2022_097_02",2022-08-25,"Skitterygusset","02","Inner","green crab",2,34,8,2022
"2022_097_07",2022-08-25,"Mackworth Island - Beach","07","Mid","winter flounder",15,34,8,2022
"2022_097_07",2022-08-25,"Mackworth Island - Beach","07","Mid","atlantic silverside",112,34,8,2022
"2022_097_07",2022-08-25,"Mackworth Island - Beach","07","Mid","mummichog",10,34,8,2022
"2022_097_07",2022-08-25,"Mackworth Island - Beach","07","Mid","green crab",296,34,8,2022
"2022_098_12",2022-08-29,"Alewife Cove","12","Outer","sandlance",208,35,8,2022
"2022_098_12",2022-08-29,"Alewife Cove","12","Outer","atlantic herring",1,35,8,2022
"2022_098_11",2022-08-29,"Cushing Island","11","Outer","atlantic silverside",1,35,8,2022
"2022_098_11",2022-08-29,"Cushing Island","11","Outer","green crab",12,35,8,2022
"2022_098_11",2022-08-29,"Cushing Island","11","Outer","winter flounder",1,35,8,2022
"2022_098_11",2022-08-29,"Cushing Island","11","Outer","sandlance",1,35,8,2022
"2022_098_05",2022-08-29,"The Brothers - North","05","Mid","atlantic silverside",97,35,8,2022
"2022_098_05",2022-08-29,"The Brothers - North","05","Mid","green crab",7,35,8,2022
"2022_098_05",2022-08-29,"The Brothers - North","05","Mid","atlantic herring",1,35,8,2022
"2022_098_05",2022-08-29,"The Brothers - North","05","Mid","winter flounder",1,35,8,2022
"2022_098_06",2022-08-29,"Mackworth Island - North","06","Mid","mummichog",91,35,8,2022
"2022_098_06",2022-08-29,"Mackworth Island - North","06","Mid","green crab",23,35,8,2022
"2022_098_06",2022-08-29,"Mackworth Island - North","06","Mid","winter flounder",2,35,8,2022
"2022_098_08",2022-08-29,"Back Cove","08","Mid","green crab",2,35,8,2022
"2022_098_08",2022-08-29,"Back Cove","08","Mid","atlantic silverside",2,35,8,2022
"2022_098_08",2022-08-29,"Back Cove","08","Mid","mummichog",1,35,8,2022
"2022_099_03",2022-09-09,"Audubon","03","Inner","bluefish",31,36,9,2022
"2022_099_03",2022-09-09,"Audubon","03","Inner","green crab",43,36,9,2022
"2022_099_03",2022-09-09,"Audubon","03","Inner","winter flounder",8,36,9,2022
"2022_099_03",2022-09-09,"Audubon","03","Inner","atlantic silverside",470,36,9,2022
"2022_099_01",2022-09-09,"Presumpscot Moorings","01","Inner","atlantic silverside",4,36,9,2022
"2022_099_01",2022-09-09,"Presumpscot Moorings","01","Inner","mummichog",1,36,9,2022
"2022_099_02",2022-09-09,"Skitterygusset","02","Inner","green crab",20,36,9,2022
"2022_099_02",2022-09-09,"Skitterygusset","02","Inner","atlantic silverside",88,36,9,2022
"2022_099_02",2022-09-09,"Skitterygusset","02","Inner","winter flounder",2,36,9,2022
"2022_099_02",2022-09-09,"Skitterygusset","02","Inner","mummichog",2,36,9,2022
"2022_099_07",2022-09-09,"Mackworth Island - Beach","07","Mid","green crab",30,36,9,2022
"2022_099_07",2022-09-09,"Mackworth Island - Beach","07","Mid","atlantic silverside",282,36,9,2022
"2022_099_07",2022-09-09,"Mackworth Island - Beach","07","Mid","winter flounder",11,36,9,2022
"2022_099_07",2022-09-09,"Mackworth Island - Beach","07","Mid","mummichog",2,36,9,2022
"2022_099_07",2022-09-09,"Mackworth Island - Beach","07","Mid","alewife",1,36,9,2022
"2022_099_07",2022-09-09,"Mackworth Island - Beach","07","Mid","sandlance",1,36,9,2022
"2022_100_11",2022-09-16,"Cushing Island","11","Outer","winter flounder",1,37,9,2022
"2022_100_11",2022-09-16,"Cushing Island","11","Outer","green crab",14,37,9,2022
