species_name,length_mm,week,year,Group
atlantic herring,58,25,2021,1
atlantic herring,58,25,2021,1
atlantic herring,58,25,2021,1
atlantic herring,58,25,2021,1
atlantic herring,58,25,2021,1
atlantic herring,58,25,2021,1
atlantic herring,58,25,2021,1
atlantic herring,59,25,2021,1
atlantic herring,59,25,2021,1
atlantic herring,59,25,2021,1
atlantic herring,60,25,2021,1
atlantic herring,60,25,2021,1
atlantic herring,60,25,2021,1
atlantic herring,60,25,2021,1
atlantic herring,60,25,2021,1
atlantic herring,50,26,2021,1
atlantic herring,51,26,2021,1
atlantic herring,51,26,2021,1
atlantic herring,52,26,2021,1
atlantic herring,53,26,2021,1
atlantic herring,54,26,2021,1
atlantic herring,54,26,2021,1
atlantic herring,54,26,2021,1
atlantic herring,55,26,2021,1
atlantic herring,55,26,2021,1
atlantic herring,55,26,2021,1
atlantic herring,55,26,2021,1
atlantic herring,55,26,2021,1
atlantic herring,55,26,2021,1
atlantic herring,56,26,2021,1
atlantic herring,56,26,2021,1
atlantic herring,56,26,2021,1
atlantic herring,56,26,2021,1
atlantic herring,57,26,2021,1
atlantic herring,57,26,2021,1
atlantic herring,58,26,2021,1
atlantic herring,58,26,2021,1
atlantic herring,59,26,2021,1
atlantic herring,59,26,2021,1
atlantic herring,59,26,2021,1
atlantic herring,60,26,2021,1
atlantic herring,60,26,2021,1
atlantic herring,60,26,2021,1
atlantic herring,61,26,2021,1
atlantic herring,64,26,2021,1
atlantic herring,52,27,2021,1
atlantic herring,52,27,2021,1
atlantic herring,52,27,2021,1
atlantic herring,52,27,2021,1
atlantic herring,54,27,2021,1
atlantic herring,54,27,2021,1
atlantic herring,54,27,2021,1
atlantic herring,55,27,2021,1
atlantic herring,55,27,2021,1
atlantic herring,55,27,2021,1
atlantic herring,55,27,2021,1
atlantic herring,56,27,2021,1
atlantic herring,56,27,2021,1
atlantic herring,57,27,2021,1
atlantic herring,57,27,2021,1
atlantic herring,57,27,2021,1
atlantic herring,58,27,2021,1
atlantic herring,58,27,2021,1
atlantic herring,59,27,2021,1
atlantic herring,59,27,2021,1
atlantic herring,60,27,2021,1
atlantic herring,60,27,2021,1
atlantic herring,60,27,2021,1
atlantic herring,60,27,2021,1
atlantic herring,61,27,2021,1
atlantic herring,62,27,2021,1
atlantic herring,63,27,2021,1
atlantic herring,63,27,2021,1
atlantic herring,64,27,2021,1
atlantic herring,66,27,2021,1
atlantic herring,66,27,2021,1
atlantic herring,66,27,2021,1
atlantic herring,66,27,2021,1
atlantic herring,67,27,2021,1
atlantic herring,70,27,2021,1
atlantic herring,71,27,2021,1
atlantic herring,52,28,2021,1
atlantic herring,52,28,2021,1
atlantic herring,54,28,2021,1
atlantic herring,54,28,2021,1
atlantic herring,54,28,2021,1
atlantic herring,54,28,2021,1
atlantic herring,55,28,2021,1
atlantic herring,55,28,2021,1
atlantic herring,56,28,2021,1
atlantic herring,56,28,2021,1
atlantic herring,58,28,2021,1
atlantic herring,58,28,2021,1
atlantic herring,60,28,2021,1
atlantic herring,60,28,2021,1
atlantic herring,60,28,2021,1
atlantic herring,60,28,2021,1
atlantic herring,60,28,2021,1
atlantic herring,61,28,2021,1
atlantic herring,61,28,2021,1
atlantic herring,62,28,2021,1
atlantic herring,62,28,2021,1
atlantic herring,63,28,2021,1
atlantic herring,63,28,2021,1
atlantic herring,63,28,2021,1
atlantic herring,63,28,2021,1
atlantic herring,63,28,2021,1
atlantic herring,63,28,2021,1
atlantic herring,64,28,2021,1
atlantic herring,65,28,2021,1
atlantic herring,65,28,2021,1
atlantic herring,66,28,2021,1
atlantic herring,68,28,2021,1
atlantic herring,68,28,2021,1
atlantic herring,69,28,2021,1
atlantic herring,69,28,2021,1
atlantic herring,70,28,2021,1
atlantic herring,70,28,2021,1
atlantic herring,70,28,2021,1
atlantic herring,70,28,2021,1
atlantic herring,71,28,2021,1
atlantic herring,72,28,2021,1
atlantic herring,76,28,2021,1
atlantic herring,76,28,2021,1
atlantic herring,72,30,2021,1
atlantic herring,51,24,2022,1
atlantic herring,52,24,2022,1
atlantic herring,52,24,2022,1
atlantic herring,52,24,2022,1
atlantic herring,52,24,2022,1
atlantic herring,52,24,2022,1
atlantic herring,52,24,2022,1
atlantic herring,53,24,2022,1
atlantic herring,53,24,2022,1
atlantic herring,53,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,54,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,55,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,56,24,2022,1
atlantic herring,57,24,2022,1
atlantic herring,57,24,2022,1
atlantic herring,57,24,2022,1
atlantic herring,57,24,2022,1
atlantic herring,57,24,2022,1
atlantic herring,58,24,2022,1
atlantic herring,58,24,2022,1
atlantic herring,58,24,2022,1
atlantic herring,58,24,2022,1
atlantic herring,58,24,2022,1
atlantic herring,58,24,2022,1
atlantic herring,58,24,2022,1
atlantic herring,58,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,59,24,2022,1
atlantic herring,60,24,2022,1
atlantic herring,60,24,2022,1
atlantic herring,60,24,2022,1
atlantic herring,60,24,2022,1
atlantic herring,60,24,2022,1
atlantic herring,60,24,2022,1
atlantic herring,60,24,2022,1
atlantic herring,62,24,2022,1
atlantic herring,62,24,2022,1
atlantic herring,62,24,2022,1
atlantic herring,62,24,2022,1
atlantic herring,51,26,2022,1
atlantic herring,51,26,2022,1
atlantic herring,52,26,2022,1
atlantic herring,52,26,2022,1
atlantic herring,52,26,2022,1
atlantic herring,52,26,2022,1
atlantic herring,53,26,2022,1
atlantic herring,53,26,2022,1
atlantic herring,53,26,2022,1
atlantic herring,54,26,2022,1
atlantic herring,54,26,2022,1
atlantic herring,55,26,2022,1
atlantic herring,55,26,2022,1
atlantic herring,55,26,2022,1
atlantic herring,55,26,2022,1
atlantic herring,55,26,2022,1
atlantic herring,56,26,2022,1
atlantic herring,56,26,2022,1
atlantic herring,56,26,2022,1
atlantic herring,56,26,2022,1
atlantic herring,57,26,2022,1
atlantic herring,57,26,2022,1
atlantic herring,57,26,2022,1
atlantic herring,57,26,2022,1
atlantic herring,57,26,2022,1
atlantic herring,58,26,2022,1
atlantic herring,58,26,2022,1
atlantic herring,58,26,2022,1
atlantic herring,58,26,2022,1
atlantic herring,58,26,2022,1
atlantic herring,58,26,2022,1
atlantic herring,58,26,2022,1
atlantic herring,58,26,2022,1
atlantic herring,59,26,2022,1
atlantic herring,60,26,2022,1
atlantic herring,60,26,2022,1
atlantic herring,61,26,2022,1
atlantic herring,61,26,2022,1
atlantic herring,61,26,2022,1
atlantic herring,62,26,2022,1
atlantic herring,62,26,2022,1
atlantic herring,63,26,2022,1
atlantic herring,64,26,2022,1
atlantic herring,64,26,2022,1
atlantic herring,64,26,2022,1
atlantic herring,64,26,2022,1
atlantic herring,64,26,2022,1
atlantic herring,64,26,2022,1
atlantic herring,65,26,2022,1
atlantic herring,65,26,2022,1
atlantic herring,65,26,2022,1
atlantic herring,63,27,2022,1
atlantic herring,64,27,2022,1
atlantic herring,66,27,2022,1
atlantic herring,67,27,2022,1
atlantic herring,54,28,2022,1
atlantic herring,54,28,2022,1
atlantic herring,56,28,2022,1
atlantic herring,57,28,2022,1
atlantic herring,58,28,2022,1
atlantic herring,58,28,2022,1
atlantic herring,58,28,2022,1
atlantic herring,58,28,2022,1
atlantic herring,59,28,2022,1
atlantic herring,59,28,2022,1
atlantic herring,60,28,2022,1
atlantic herring,60,28,2022,1
atlantic herring,60,28,2022,1
atlantic herring,60,28,2022,1
atlantic herring,60,28,2022,1
atlantic herring,61,28,2022,1
atlantic herring,61,28,2022,1
atlantic herring,62,28,2022,1
atlantic herring,62,28,2022,1
atlantic herring,62,28,2022,1
atlantic herring,62,28,2022,1
atlantic herring,62,28,2022,1
atlantic herring,63,28,2022,1
atlantic herring,63,28,2022,1
atlantic herring,64,28,2022,1
atlantic herring,64,28,2022,1
atlantic herring,64,28,2022,1
atlantic herring,64,28,2022,1
atlantic herring,64,28,2022,1
atlantic herring,64,28,2022,1
atlantic herring,64,28,2022,1
atlantic herring,65,28,2022,1
atlantic herring,65,28,2022,1
atlantic herring,65,28,2022,1
atlantic herring,66,28,2022,1
atlantic herring,66,28,2022,1
atlantic herring,66,28,2022,1
atlantic herring,66,28,2022,1
atlantic herring,67,28,2022,1
atlantic herring,68,28,2022,1
atlantic herring,68,28,2022,1
atlantic herring,69,28,2022,1
atlantic herring,69,28,2022,1
atlantic herring,57,30,2022,1
atlantic herring,57,30,2022,1
atlantic herring,59,30,2022,1
atlantic herring,60,30,2022,1
atlantic herring,61,30,2022,1
atlantic herring,62,30,2022,1
atlantic herring,63,30,2022,1
atlantic herring,63,30,2022,1
atlantic herring,64,30,2022,1
atlantic herring,64,30,2022,1
atlantic herring,64,30,2022,1
atlantic herring,65,30,2022,1
atlantic herring,65,30,2022,1
atlantic herring,65,30,2022,1
atlantic herring,65,30,2022,1
atlantic herring,65,30,2022,1
atlantic herring,65,30,2022,1
atlantic herring,65,30,2022,1
atlantic herring,66,30,2022,1
atlantic herring,67,30,2022,1
atlantic herring,68,30,2022,1
atlantic herring,69,30,2022,1
atlantic herring,71,30,2022,1
atlantic herring,71,30,2022,1
atlantic herring,48,22,2023,1
atlantic herring,50,22,2023,1
atlantic herring,52,22,2023,1
atlantic herring,52,22,2023,1
atlantic herring,52,22,2023,1
atlantic herring,52,22,2023,1
atlantic herring,53,22,2023,1
atlantic herring,54,22,2023,1
atlantic herring,54,22,2023,1
atlantic herring,54,22,2023,1
atlantic herring,54,22,2023,1
atlantic herring,54,22,2023,1
atlantic herring,55,22,2023,1
atlantic herring,55,22,2023,1
atlantic herring,55,22,2023,1
atlantic herring,55,22,2023,1
atlantic herring,55,22,2023,1
atlantic herring,55,22,2023,1
atlantic herring,55,22,2023,1
atlantic herring,55,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,56,22,2023,1
atlantic herring,57,22,2023,1
atlantic herring,57,22,2023,1
atlantic herring,57,22,2023,1
atlantic herring,57,22,2023,1
atlantic herring,58,22,2023,1
atlantic herring,58,22,2023,1
atlantic herring,58,22,2023,1
atlantic herring,59,22,2023,1
atlantic herring,59,22,2023,1
atlantic herring,49,24,2023,1
atlantic herring,49,24,2023,1
atlantic herring,50,24,2023,1
atlantic herring,51,24,2023,1
atlantic herring,51,24,2023,1
atlantic herring,51,24,2023,1
atlantic herring,51,24,2023,1
atlantic herring,51,24,2023,1
atlantic herring,51,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,52,24,2023,1
atlantic herring,53,24,2023,1
atlantic herring,53,24,2023,1
atlantic herring,53,24,2023,1
atlantic herring,53,24,2023,1
atlantic herring,54,24,2023,1
atlantic herring,54,24,2023,1
atlantic herring,54,24,2023,1
atlantic herring,54,24,2023,1
atlantic herring,54,24,2023,1
atlantic herring,55,24,2023,1
atlantic herring,55,24,2023,1
atlantic herring,55,24,2023,1
atlantic herring,56,24,2023,1
atlantic herring,59,24,2023,1
atlantic herring,52,25,2023,1
atlantic herring,52,25,2023,1
atlantic herring,53,25,2023,1
atlantic herring,54,25,2023,1
atlantic herring,54,25,2023,1
atlantic herring,54,25,2023,1
atlantic herring,56,25,2023,1
atlantic herring,56,25,2023,1
atlantic herring,57,25,2023,1
atlantic herring,57,25,2023,1
atlantic herring,58,25,2023,1
atlantic herring,58,25,2023,1
atlantic herring,58,25,2023,1
atlantic herring,59,25,2023,1
atlantic herring,59,25,2023,1
atlantic herring,60,25,2023,1
atlantic herring,60,25,2023,1
atlantic herring,61,25,2023,1
atlantic herring,62,25,2023,1
atlantic herring,62,25,2023,1
atlantic herring,64,25,2023,1
atlantic herring,64,25,2023,1
atlantic herring,64,25,2023,1
atlantic herring,52,27,2023,1
atlantic herring,54,27,2023,1
atlantic herring,54,27,2023,1
atlantic herring,55,27,2023,1
atlantic herring,55,27,2023,1
atlantic herring,55,27,2023,1
atlantic herring,57,27,2023,1
atlantic herring,57,27,2023,1
atlantic herring,57,27,2023,1
atlantic herring,57,27,2023,1
atlantic herring,57,27,2023,1
atlantic herring,57,27,2023,1
atlantic herring,57,27,2023,1
atlantic herring,58,27,2023,1
atlantic herring,58,27,2023,1
atlantic herring,60,27,2023,1
atlantic herring,60,27,2023,1
atlantic herring,60,27,2023,1
atlantic herring,60,27,2023,1
atlantic herring,61,27,2023,1
atlantic herring,62,27,2023,1
atlantic herring,65,27,2023,1
atlantic herring,67,27,2023,1
atlantic herring,67,27,2023,1
atlantic herring,66,29,2023,1
atlantic herring,68,29,2023,1
atlantic herring,62,31,2023,1
atlantic herring,62,31,2023,1
atlantic herring,62,31,2023,1
atlantic herring,62,31,2023,1
atlantic herring,63,31,2023,1
atlantic herring,63,31,2023,1
atlantic herring,65,31,2023,1
atlantic herring,65,31,2023,1
atlantic herring,66,31,2023,1
atlantic herring,67,31,2023,1
atlantic herring,68,31,2023,1
atlantic herring,69,31,2023,1
atlantic herring,70,31,2023,1
atlantic herring,70,31,2023,1
atlantic herring,73,31,2023,1
atlantic herring,70,32,2023,1
atlantic herring,72,32,2023,1
atlantic herring,61,33,2023,1
atlantic herring,62,33,2023,1
atlantic herring,64,33,2023,1
atlantic herring,64,33,2023,1
atlantic herring,66,33,2023,1
atlantic herring,67,33,2023,1
atlantic herring,70,33,2023,1
atlantic herring,70,33,2023,1
atlantic herring,70,33,2023,1
atlantic herring,71,33,2023,1
atlantic herring,72,33,2023,1
atlantic herring,73,33,2023,1
atlantic herring,74,33,2023,1
atlantic herring,74,33,2023,1
atlantic herring,76,33,2023,1
atlantic herring,59,35,2023,1
atlantic silverside,47,30,2014,1
atlantic silverside,49,30,2014,1
atlantic silverside,50,30,2014,1
atlantic silverside,51,30,2014,1
atlantic silverside,51,30,2014,1
atlantic silverside,51,30,2014,1
atlantic silverside,51,30,2014,1
atlantic silverside,51,30,2014,1
atlantic silverside,52,30,2014,1
atlantic silverside,52,30,2014,1
atlantic silverside,53,30,2014,1
atlantic silverside,53,30,2014,1
atlantic silverside,53,30,2014,1
atlantic silverside,53,30,2014,1
atlantic silverside,53,30,2014,1
atlantic silverside,54,30,2014,1
atlantic silverside,54,30,2014,1
atlantic silverside,54,30,2014,1
atlantic silverside,55,30,2014,1
atlantic silverside,55,30,2014,1
atlantic silverside,55,30,2014,1
atlantic silverside,56,30,2014,1
atlantic silverside,56,30,2014,1
atlantic silverside,56,30,2014,1
atlantic silverside,59,30,2014,1
atlantic silverside,47,31,2014,1
atlantic silverside,52,31,2014,1
atlantic silverside,53,31,2014,1
atlantic silverside,53,31,2014,1
atlantic silverside,54,31,2014,1
atlantic silverside,54,31,2014,1
atlantic silverside,55,31,2014,1
atlantic silverside,56,31,2014,1
atlantic silverside,56,31,2014,1
atlantic silverside,57,31,2014,1
atlantic silverside,57,31,2014,1
atlantic silverside,57,31,2014,1
atlantic silverside,58,31,2014,1
atlantic silverside,58,31,2014,1
atlantic silverside,58,31,2014,1
atlantic silverside,59,31,2014,1
atlantic silverside,59,31,2014,1
atlantic silverside,60,31,2014,1
atlantic silverside,62,31,2014,1
atlantic silverside,62,31,2014,1
atlantic silverside,63,31,2014,1
atlantic silverside,63,31,2014,1
atlantic silverside,63,31,2014,1
atlantic silverside,64,31,2014,1
atlantic silverside,65,31,2014,1
atlantic silverside,67,31,2014,1
atlantic silverside,68,31,2014,1
atlantic silverside,51,32,2014,1
atlantic silverside,54,32,2014,1
atlantic silverside,55,32,2014,1
atlantic silverside,56,32,2014,1
atlantic silverside,58,32,2014,1
atlantic silverside,58,32,2014,1
atlantic silverside,59,32,2014,1
atlantic silverside,60,32,2014,1
atlantic silverside,60,32,2014,1
atlantic silverside,60,32,2014,1
atlantic silverside,61,32,2014,1
atlantic silverside,61,32,2014,1
atlantic silverside,61,32,2014,1
atlantic silverside,61,32,2014,1
atlantic silverside,61,32,2014,1
atlantic silverside,61,32,2014,1
atlantic silverside,61,32,2014,1
atlantic silverside,62,32,2014,1
atlantic silverside,63,32,2014,1
atlantic silverside,63,32,2014,1
atlantic silverside,63,32,2014,1
atlantic silverside,63,32,2014,1
atlantic silverside,64,32,2014,1
atlantic silverside,64,32,2014,1
atlantic silverside,64,32,2014,1
atlantic silverside,64,32,2014,1
atlantic silverside,64,32,2014,1
atlantic silverside,65,32,2014,1
atlantic silverside,66,32,2014,1
atlantic silverside,66,32,2014,1
atlantic silverside,66,32,2014,1
atlantic silverside,66,32,2014,1
atlantic silverside,67,32,2014,1
atlantic silverside,67,32,2014,1
atlantic silverside,68,32,2014,1
atlantic silverside,68,32,2014,1
atlantic silverside,68,32,2014,1
atlantic silverside,68,32,2014,1
atlantic silverside,68,32,2014,1
atlantic silverside,69,32,2014,1
atlantic silverside,69,32,2014,1
atlantic silverside,70,32,2014,1
atlantic silverside,71,32,2014,1
atlantic silverside,71,32,2014,1
atlantic silverside,72,32,2014,1
atlantic silverside,72,32,2014,1
atlantic silverside,73,32,2014,1
atlantic silverside,73,32,2014,1
atlantic silverside,73,32,2014,1
atlantic silverside,73,32,2014,1
atlantic silverside,74,32,2014,1
atlantic silverside,76,32,2014,1
atlantic silverside,77,32,2014,1
atlantic silverside,43,33,2014,1
atlantic silverside,47,33,2014,1
atlantic silverside,47,33,2014,1
atlantic silverside,48,33,2014,1
atlantic silverside,50,33,2014,1
atlantic silverside,51,33,2014,1
atlantic silverside,51,33,2014,1
atlantic silverside,51,33,2014,1
atlantic silverside,52,33,2014,1
atlantic silverside,52,33,2014,1
atlantic silverside,53,33,2014,1
atlantic silverside,53,33,2014,1
atlantic silverside,53,33,2014,1
atlantic silverside,54,33,2014,1
atlantic silverside,54,33,2014,1
atlantic silverside,54,33,2014,1
atlantic silverside,55,33,2014,1
atlantic silverside,55,33,2014,1
atlantic silverside,55,33,2014,1
atlantic silverside,55,33,2014,1
atlantic silverside,55,33,2014,1
atlantic silverside,55,33,2014,1
atlantic silverside,56,33,2014,1
atlantic silverside,56,33,2014,1
atlantic silverside,57,33,2014,1
