"Date","Time (GMT)","Water Temp (°F)","Conductivity (mS/cm)"
"2023/06/04","02:00","55.4","-"
"2023/06/04","02:06","55.2","-"
"2023/06/04","02:12","55.2","-"
"2023/06/04","02:18","55.2","-"
"2023/06/04","02:24","55.2","-"
"2023/06/04","02:30","55","-"
"2023/06/04","02:36","55","-"
"2023/06/04","02:42","55","-"
"2023/06/04","02:48","55","-"
"2023/06/04","02:54","55","-"
"2023/06/04","03:00","55","-"
"2023/06/04","03:06","55.2","-"
"2023/06/04","03:12","55.2","-"
"2023/06/04","03:18","55.2","-"
"2023/06/04","03:24","55.2","-"
"2023/06/04","03:30","55.4","-"
"2023/06/04","03:36","55.4","-"
"2023/06/04","03:42","55.4","-"
"2023/06/04","03:48","55.2","-"
"2023/06/04","03:54","55.2","-"
"2023/06/04","04:00","55.2","-"
"2023/06/04","04:06","55.2","-"
"2023/06/04","04:12","55.2","-"
"2023/06/04","04:18","55.2","-"
"2023/06/04","04:24","55.2","-"
"2023/06/04","04:30","55.2","-"
"2023/06/04","04:36","55.2","-"
"2023/06/04","04:42","55.2","-"
"2023/06/04","04:48","55.2","-"
"2023/06/04","04:54","55.2","-"
"2023/06/04","05:00","55.4","-"
"2023/06/04","05:06","55.4","-"
"2023/06/04","05:12","55.4","-"
"2023/06/04","05:18","55.6","-"
"2023/06/04","05:24","55.6","-"
"2023/06/04","05:30","55.6","-"
"2023/06/04","05:36","55.4","-"
"2023/06/04","05:42","55.4","-"
"2023/06/04","05:48","55.4","-"
"2023/06/04","05:54","55.6","-"
"2023/06/04","06:00","55.8","-"
"2023/06/04","06:06","55.8","-"
"2023/06/04","06:12","55.8","-"
"2023/06/04","06:18","55.8","-"
"2023/06/04","06:24","55.9","-"
"2023/06/04","06:30","55.9","-"
"2023/06/04","06:36","55.9","-"
"2023/06/04","06:42","55.9","-"
"2023/06/04","06:48","55.9","-"
"2023/06/04","06:54","55.9","-"
"2023/06/04","07:00","55.9","-"
"2023/06/04","07:06","55.8","-"
"2023/06/04","07:12","55.8","-"
"2023/06/04","07:18","55.8","-"
"2023/06/04","07:24","55.8","-"
"2023/06/04","07:30","55.8","-"
"2023/06/04","07:36","55.8","-"
"2023/06/04","07:42","55.8","-"
"2023/06/04","07:48","55.8","-"
"2023/06/04","07:54","55.8","-"
"2023/06/04","08:00","55.8","-"
"2023/06/04","08:06","55.8","-"
"2023/06/04","08:12","55.8","-"
"2023/06/04","08:18","55.8","-"
"2023/06/04","08:24","55.8","-"
"2023/06/04","08:30","55.8","-"
"2023/06/04","08:36","55.8","-"
"2023/06/04","08:42","55.8","-"
"2023/06/04","08:48","55.8","-"
"2023/06/04","08:54","55.6","-"
"2023/06/04","09:00","55.8","-"
"2023/06/04","09:06","55.6","-"
"2023/06/04","09:12","55.6","-"
"2023/06/04","09:18","55.6","-"
"2023/06/04","09:24","55.6","-"
"2023/06/04","09:30","55.6","-"
"2023/06/04","09:36","55.6","-"
"2023/06/04","09:42","55.6","-"
"2023/06/04","09:48","55.6","-"
"2023/06/04","09:54","55.6","-"
"2023/06/04","10:00","55.6","-"
"2023/06/04","10:06","55.6","-"
"2023/06/04","10:12","55.6","-"
"2023/06/04","10:18","55.4","-"
"2023/06/04","10:24","55.4","-"
"2023/06/04","10:30","55.4","-"
"2023/06/04","10:36","55.4","-"
"2023/06/04","10:42","55.4","-"
"2023/06/04","10:48","55.4","-"
"2023/06/04","10:54","55.4","-"
"2023/06/04","11:00","55.4","-"
"2023/06/04","11:06","55.4","-"
"2023/06/04","11:12","55.4","-"
"2023/06/04","11:18","55.4","-"
"2023/06/04","11:24","55.4","-"
"2023/06/04","11:30","55.2","-"
"2023/06/04","11:36","55.2","-"
"2023/06/04","11:42","55.2","-"
"2023/06/04","11:48","55.2","-"
"2023/06/04","11:54","55.2","-"
"2023/06/04","12:00","55.2","-"
"2023/06/04","12:06","55.2","-"
"2023/06/04","12:12","55.2","-"
"2023/06/04","12:18","55.2","-"
"2023/06/04","12:24","55.2","-"
"2023/06/04","12:30","55.2","-"
"2023/06/04","12:36","55.2","-"
"2023/06/04","12:42","55.2","-"
"2023/06/04","12:48","55.2","-"
"2023/06/04","12:54","55.2","-"
"2023/06/04","13:00","55.2","-"
"2023/06/04","13:06","55.2","-"
"2023/06/04","13:12","55.2","-"
"2023/06/04","13:18","55.2","-"
"2023/06/04","13:24","55.2","-"
"2023/06/04","13:30","55.2","-"
"2023/06/04","13:36","55.2","-"
"2023/06/04","13:42","55.2","-"
"2023/06/04","13:48","55.2","-"
"2023/06/04","13:54","55.2","-"
"2023/06/04","14:00","55.2","-"
"2023/06/04","14:06","55","-"
"2023/06/04","14:12","55","-"
"2023/06/04","14:18","54.9","-"
"2023/06/04","14:24","54.9","-"
"2023/06/04","14:30","54.7","-"
"2023/06/04","14:36","54.7","-"
"2023/06/04","14:42","54.7","-"
"2023/06/04","14:48","54.7","-"
"2023/06/04","14:54","54.7","-"
"2023/06/04","15:00","54.5","-"
"2023/06/04","15:06","54.5","-"
"2023/06/04","15:12","54.5","-"
"2023/06/04","15:18","54.5","-"
"2023/06/04","15:24","54.5","-"
"2023/06/04","15:30","54.3","-"
"2023/06/04","15:36","54.3","-"
"2023/06/04","15:42","54.3","-"
"2023/06/04","15:48","54.3","-"
"2023/06/04","15:54","54.5","-"
"2023/06/04","16:00","54.5","-"
"2023/06/04","16:06","54.5","-"
"2023/06/04","16:12","54.7","-"
"2023/06/04","16:18","54.7","-"
"2023/06/04","16:24","54.7","-"
"2023/06/04","16:30","54.7","-"
"2023/06/04","16:36","54.7","-"
"2023/06/04","16:42","54.7","-"
"2023/06/04","16:48","54.7","-"
"2023/06/04","16:54","54.7","-"
"2023/06/04","17:00","54.7","-"
"2023/06/04","17:06","54.7","-"
"2023/06/04","17:12","54.7","-"
"2023/06/04","17:18","54.7","-"
"2023/06/04","17:24","54.7","-"
"2023/06/04","17:30","54.7","-"
"2023/06/04","17:36","54.5","-"
"2023/06/04","17:42","54.5","-"
"2023/06/04","17:48","54.5","-"
"2023/06/04","17:54","54.5","-"
"2023/06/04","18:00","54.7","-"
"2023/06/04","18:06","54.7","-"
"2023/06/04","18:12","54.9","-"
"2023/06/04","18:18","54.9","-"
"2023/06/04","18:24","54.9","-"
"2023/06/04","18:30","54.9","-"
"2023/06/04","18:36","54.9","-"
"2023/06/04","18:42","54.9","-"
"2023/06/04","18:48","55","-"
"2023/06/04","18:54","55","-"
"2023/06/04","19:00","55","-"
"2023/06/04","19:06","55.2","-"
"2023/06/04","19:12","55","-"
"2023/06/04","19:18","55","-"
"2023/06/04","19:24","55","-"
"2023/06/04","19:30","55","-"
"2023/06/04","19:36","55","-"
"2023/06/04","19:42","55","-"
"2023/06/04","19:48","55","-"
"2023/06/04","19:54","55","-"
"2023/06/04","20:00","55.2","-"
"2023/06/04","20:06","55.2","-"
"2023/06/04","20:12","55.2","-"
"2023/06/04","20:18","55.2","-"
"2023/06/04","20:24","55.2","-"
"2023/06/04","20:30","55.2","-"
"2023/06/04","20:36","55.2","-"
"2023/06/04","20:42","55.2","-"
"2023/06/04","20:48","55.2","-"
"2023/06/04","20:54","55.2","-"
"2023/06/04","21:00","55.2","-"
"2023/06/04","21:06","55.2","-"
"2023/06/04","21:12","55.2","-"
"2023/06/04","21:18","55.2","-"
"2023/06/04","21:24","55.2","-"
"2023/06/04","21:30","55.2","-"
"2023/06/04","21:36","55.2","-"
"2023/06/04","21:42","55.2","-"
"2023/06/04","21:48","55.2","-"
"2023/06/04","21:54","55.2","-"
"2023/06/04","22:00","55","-"
"2023/06/04","22:06","55","-"
"2023/06/04","22:12","55","-"
"2023/06/04","22:18","55","-"
"2023/06/04","22:24","55","-"
"2023/06/04","22:30","55","-"
"2023/06/04","22:36","55","-"
"2023/06/04","22:42","55","-"
"2023/06/04","22:48","55","-"
"2023/06/04","22:54","55","-"
"2023/06/04","23:00","55","-"
"2023/06/04","23:06","55","-"
"2023/06/04","23:12","55","-"
"2023/06/04","23:18","55","-"
"2023/06/04","23:24","55","-"
"2023/06/04","23:30","55","-"
"2023/06/04","23:36","55","-"
"2023/06/04","23:42","55","-"
"2023/06/04","23:48","55","-"
"2023/06/04","23:54","55","-"
"2023/06/05","00:00","55","-"
"2023/06/05","00:06","55","-"
"2023/06/05","00:12","55","-"
"2023/06/05","00:18","55","-"
"2023/06/05","00:24","55","-"
"2023/06/05","00:30","55","-"
"2023/06/05","00:36","55","-"
"2023/06/05","00:42","54.9","-"
"2023/06/05","00:48","54.7","-"
"2023/06/05","00:54","54.7","-"
"2023/06/05","01:00","54.7","-"
"2023/06/05","01:06","54.5","-"
"2023/06/05","01:12","54.5","-"
"2023/06/05","01:18","54.5","-"
"2023/06/05","01:24","54.5","-"
"2023/06/05","01:30","54.5","-"
"2023/06/05","01:36","54.7","-"
"2023/06/05","01:42","54.7","-"
"2023/06/05","01:48","54.7","-"
"2023/06/05","01:54","54.7","-"
"2023/06/05","02:00","54.5","-"
"2023/06/05","02:06","54.5","-"
"2023/06/05","02:12","54.5","-"
"2023/06/05","02:18","54.3","-"
"2023/06/05","02:24","54.3","-"
"2023/06/05","02:30","54.3","-"
"2023/06/05","02:36","54.3","-"
"2023/06/05","02:42","54.3","-"
"2023/06/05","02:48","54.3","-"
"2023/06/05","02:54","54.3","-"
"2023/06/05","03:00","54.3","-"
"2023/06/05","03:06","54.3","-"
"2023/06/05","03:12","54.3","-"
"2023/06/05","03:18","54.3","-"
"2023/06/05","03:24","54.3","-"
"2023/06/05","03:30","54.3","-"
"2023/06/05","03:36","54.1","-"
"2023/06/05","03:42","54.1","-"
"2023/06/05","03:48","54.1","-"
"2023/06/05","03:54","54.1","-"
"2023/06/05","04:00","54.1","-"
"2023/06/05","04:06","54.3","-"
"2023/06/05","04:12","54.3","-"
"2023/06/05","04:18","54.3","-"
"2023/06/05","04:24","54.3","-"
"2023/06/05","04:30","54.3","-"
"2023/06/05","04:36","54.3","-"
"2023/06/05","04:42","54.3","-"
"2023/06/05","04:48","54.3","-"
"2023/06/05","04:54","54.3","-"
"2023/06/05","05:00","54.3","-"
"2023/06/05","05:06","54.3","-"
"2023/06/05","05:12","54.3","-"
"2023/06/05","05:18","54.3","-"
"2023/06/05","05:24","54.3","-"
"2023/06/05","05:30","54.3","-"
"2023/06/05","05:36","54.3","-"
"2023/06/05","05:42","54.3","-"
"2023/06/05","05:48","54.3","-"
"2023/06/05","05:54","54.3","-"
"2023/06/05","06:00","54.3","-"
"2023/06/05","06:06","54.3","-"
"2023/06/05","06:12","54.3","-"
"2023/06/05","06:18","54.5","-"
"2023/06/05","06:24","54.5","-"
"2023/06/05","06:30","54.5","-"
"2023/06/05","06:36","54.5","-"
"2023/06/05","06:42","54.5","-"
"2023/06/05","06:48","54.5","-"
"2023/06/05","06:54","54.5","-"
"2023/06/05","07:00","54.7","-"
"2023/06/05","07:06","54.7","-"
"2023/06/05","07:12","54.7","-"
"2023/06/05","07:18","54.7","-"
"2023/06/05","07:24","54.7","-"
"2023/06/05","07:30","54.7","-"
"2023/06/05","07:36","54.7","-"
"2023/06/05","07:42","54.7","-"
"2023/06/05","07:48","54.7","-"
"2023/06/05","07:54","54.7","-"
"2023/06/05","08:00","54.7","-"
"2023/06/05","08:06","54.7","-"
"2023/06/05","08:12","54.7","-"
"2023/06/05","08:18","54.7","-"
"2023/06/05","08:24","54.7","-"
"2023/06/05","08:30","54.7","-"
"2023/06/05","08:36","54.7","-"
"2023/06/05","08:42","54.7","-"
"2023/06/05","08:48","54.7","-"
"2023/06/05","08:54","54.7","-"
"2023/06/05","09:00","54.7","-"
"2023/06/05","09:06","54.7","-"
"2023/06/05","09:12","54.7","-"
"2023/06/05","09:18","54.7","-"
"2023/06/05","09:24","54.7","-"
"2023/06/05","09:30","54.7","-"
"2023/06/05","09:36","54.7","-"
"2023/06/05","09:42","54.7","-"
"2023/06/05","09:48","54.7","-"
"2023/06/05","09:54","54.7","-"
"2023/06/05","10:00","54.7","-"
"2023/06/05","10:06","54.7","-"
"2023/06/05","10:12","54.7","-"
"2023/06/05","10:18","54.7","-"
"2023/06/05","10:24","54.7","-"
"2023/06/05","10:30","54.7","-"
"2023/06/05","10:36","54.7","-"
"2023/06/05","10:42","54.7","-"
"2023/06/05","10:48","54.7","-"
"2023/06/05","10:54","54.7","-"
"2023/06/05","11:00","54.7","-"
"2023/06/05","11:06","54.7","-"
"2023/06/05","11:12","54.7","-"
"2023/06/05","11:18","54.5","-"
"2023/06/05","11:24","54.5","-"
"2023/06/05","11:30","54.5","-"
"2023/06/05","11:36","54.5","-"
"2023/06/05","11:42","54.5","-"
"2023/06/05","11:48","54.5","-"
"2023/06/05","11:54","54.3","-"
"2023/06/05","12:00","54.3","-"
"2023/06/05","12:06","54.5","-"
"2023/06/05","12:12","54.5","-"
"2023/06/05","12:18","54.5","-"
"2023/06/05","12:24","54.5","-"
"2023/06/05","12:30","54.5","-"
"2023/06/05","12:36","54.5","-"
"2023/06/05","12:42","54.5","-"
"2023/06/05","12:48","54.5","-"
"2023/06/05","12:54","54.5","-"
"2023/06/05","13:00","54.7","-"
"2023/06/05","13:06","54.5","-"
"2023/06/05","13:12","54.5","-"
"2023/06/05","13:18","54.5","-"
"2023/06/05","13:24","54.5","-"
"2023/06/05","13:30","54.5","-"
"2023/06/05","13:36","54.5","-"
"2023/06/05","13:42","54.5","-"
"2023/06/05","13:48","54.5","-"
"2023/06/05","13:54","54.5","-"
"2023/06/05","14:00","54.5","-"
"2023/06/05","14:06","54.5","-"
"2023/06/05","14:12","54.5","-"
"2023/06/05","14:18","54.3","-"
"2023/06/05","14:24","54.3","-"
"2023/06/05","14:30","54.3","-"
"2023/06/05","14:36","54.3","-"
"2023/06/05","14:42","54.3","-"
"2023/06/05","14:48","54.5","-"
"2023/06/05","14:54","54.5","-"
"2023/06/05","15:00","54.3","-"
"2023/06/05","15:06","54.3","-"
"2023/06/05","15:12","54.1","-"
"2023/06/05","15:18","54.1","-"
"2023/06/05","15:24","54.1","-"
"2023/06/05","15:30","54.1","-"
"2023/06/05","15:36","54.1","-"
"2023/06/05","15:42","54.1","-"
"2023/06/05","15:48","54.1","-"
"2023/06/05","15:54","54.1","-"
"2023/06/05","16:00","54.1","-"
"2023/06/05","16:06","54.1","-"
"2023/06/05","16:12","54","-"
"2023/06/05","16:18","54","-"
"2023/06/05","16:24","54","-"
"2023/06/05","16:30","54","-"
"2023/06/05","16:36","54","-"
"2023/06/05","16:42","54","-"
"2023/06/05","16:48","54","-"
"2023/06/05","16:54","54","-"
"2023/06/05","17:00","54.1","-"
"2023/06/05","17:06","54","-"
"2023/06/05","17:12","54.1","-"
"2023/06/05","17:18","54.1","-"
"2023/06/05","17:24","54.1","-"
"2023/06/05","17:30","54.3","-"
"2023/06/05","17:36","54.1","-"
"2023/06/05","17:42","54.1","-"
"2023/06/05","17:48","54.1","-"
"2023/06/05","17:54","54.1","-"
"2023/06/05","18:00","54.1","-"
"2023/06/05","18:06","54.1","-"
"2023/06/05","18:12","54.1","-"
"2023/06/05","18:18","54.1","-"
"2023/06/05","18:24","54.1","-"
"2023/06/05","18:30","54.1","-"
"2023/06/05","18:36","54.1","-"
"2023/06/05","18:42","54","-"
"2023/06/05","18:48","54","-"
"2023/06/05","18:54","54.1","-"
"2023/06/05","19:00","54.3","-"
"2023/06/05","19:06","54.3","-"
"2023/06/05","19:12","54.3","-"
"2023/06/05","19:18","54.3","-"
"2023/06/05","19:24","54.3","-"
"2023/06/05","19:30","54.3","-"
"2023/06/05","19:36","54.3","-"
"2023/06/05","19:42","54.5","-"
"2023/06/05","19:48","54.5","-"
"2023/06/05","19:54","54.7","-"
"2023/06/05","20:00","54.7","-"
"2023/06/05","20:06","54.7","-"
"2023/06/05","20:12","54.7","-"
"2023/06/05","20:18","54.7","-"
"2023/06/05","20:24","54.7","-"
"2023/06/05","20:30","54.7","-"
"2023/06/05","20:36","54.7","-"
"2023/06/05","20:42","54.7","-"
"2023/06/05","20:48","54.7","-"
"2023/06/05","20:54","54.7","-"
"2023/06/05","21:00","54.7","-"
"2023/06/05","21:06","54.9","-"
"2023/06/05","21:12","54.9","-"
"2023/06/05","21:18","54.9","-"
"2023/06/05","21:24","54.9","-"
"2023/06/05","21:30","54.9","-"
"2023/06/05","21:36","54.9","-"
"2023/06/05","21:42","54.9","-"
"2023/06/05","21:48","55","-"
"2023/06/05","21:54","55","-"
"2023/06/05","22:00","55","-"
"2023/06/05","22:06","55","-"
"2023/06/05","22:12","55","-"
"2023/06/05","22:18","55","-"
"2023/06/05","22:24","55","-"
"2023/06/05","22:30","55","-"
"2023/06/05","22:36","55","-"
"2023/06/05","22:42","55","-"
"2023/06/05","22:48","55","-"
"2023/06/05","22:54","55","-"
"2023/06/05","23:00","55","-"
"2023/06/05","23:06","55","-"
"2023/06/05","23:12","55","-"
"2023/06/05","23:18","55","-"
"2023/06/05","23:24","55","-"
"2023/06/05","23:30","55","-"
"2023/06/05","23:36","55","-"
"2023/06/05","23:42","55","-"
"2023/06/05","23:48","55","-"
"2023/06/05","23:54","55","-"
"2023/06/06","00:00","54.9","-"
"2023/06/06","00:06","54.9","-"
"2023/06/06","00:12","54.9","-"
"2023/06/06","00:18","54.9","-"
"2023/06/06","00:24","55","-"
"2023/06/06","00:30","55","-"
"2023/06/06","00:36","55","-"
"2023/06/06","00:42","55","-"
"2023/06/06","00:48","55","-"
"2023/06/06","00:54","55","-"
"2023/06/06","01:00","55","-"
"2023/06/06","01:06","55","-"
"2023/06/06","01:12","55","-"
"2023/06/06","01:18","55","-"
"2023/06/06","01:24","55","-"
"2023/06/06","01:30","54.9","-"
"2023/06/06","01:36","54.5","-"
"2023/06/06","01:42","54.3","-"
"2023/06/06","01:48","54.3","-"
"2023/06/06","01:54","54.3","-"
"2023/06/06","02:00","54.1","-"
"2023/06/06","02:06","54.3","-"
"2023/06/06","02:12","54.3","-"
"2023/06/06","02:18","54.3","-"
"2023/06/06","02:24","54.5","-"
"2023/06/06","02:30","54.5","-"
"2023/06/06","02:36","54.3","-"
"2023/06/06","02:42","54.3","-"
"2023/06/06","02:48","54.3","-"
"2023/06/06","02:54","54.3","-"
"2023/06/06","03:00","54.3","-"
"2023/06/06","03:06","54.3","-"
"2023/06/06","03:12","54.3","-"
"2023/06/06","03:18","54.3","-"
"2023/06/06","03:24","54.3","-"
"2023/06/06","03:30","54.3","-"
"2023/06/06","03:36","54.3","-"
"2023/06/06","03:42","54.1","-"
"2023/06/06","03:48","54.1","-"
"2023/06/06","03:54","54.1","-"
"2023/06/06","04:00","54.1","-"
"2023/06/06","04:06","54.1","-"
"2023/06/06","04:12","54.1","-"
"2023/06/06","04:18","54.1","-"
"2023/06/06","04:24","54.1","-"
"2023/06/06","04:30","54.1","-"
"2023/06/06","04:36","54.1","-"
"2023/06/06","04:42","54.1","-"
"2023/06/06","04:48","54","-"
"2023/06/06","04:54","54","-"
"2023/06/06","05:00","54","-"
"2023/06/06","05:06","54","-"
"2023/06/06","05:12","54.1","-"
"2023/06/06","05:18","54.1","-"
"2023/06/06","05:24","54.1","-"
"2023/06/06","05:30","54.1","-"
"2023/06/06","05:36","54.1","-"
"2023/06/06","05:42","54.1","-"
"2023/06/06","05:48","54.1","-"
"2023/06/06","05:54","54.1","-"
"2023/06/06","06:00","54.1","-"
"2023/06/06","06:06","54.1","-"
"2023/06/06","06:12","54","-"
"2023/06/06","06:18","54","-"
"2023/06/06","06:24","54","-"
"2023/06/06","06:30","54","-"
"2023/06/06","06:36","54","-"
"2023/06/06","06:42","54","-"
"2023/06/06","06:48","54.1","-"
"2023/06/06","06:54","54.1","-"
"2023/06/06","07:00","54.1","-"
"2023/06/06","07:06","54.1","-"
"2023/06/06","07:12","54.1","-"
"2023/06/06","07:18","54.1","-"
"2023/06/06","07:24","54.1","-"
"2023/06/06","07:30","54.3","-"
"2023/06/06","07:36","54.3","-"
"2023/06/06","07:42","54.3","-"
"2023/06/06","07:48","54.3","-"
"2023/06/06","07:54","54.3","-"
"2023/06/06","08:00","54.3","-"
"2023/06/06","08:06","54.3","-"
"2023/06/06","08:12","54.3","-"
"2023/06/06","08:18","54.3","-"
"2023/06/06","08:24","54.3","-"
"2023/06/06","08:30","54.5","-"
"2023/06/06","08:36","54.5","-"
"2023/06/06","08:42","54.5","-"
"2023/06/06","08:48","54.5","-"
"2023/06/06","08:54","54.5","-"
"2023/06/06","09:00","54.5","-"
"2023/06/06","09:06","54.5","-"
"2023/06/06","09:12","54.5","-"
"2023/06/06","09:18","54.5","-"
"2023/06/06","09:24","54.5","-"
"2023/06/06","09:30","54.5","-"
"2023/06/06","09:36","54.5","-"
"2023/06/06","09:42","54.5","-"
"2023/06/06","09:48","54.5","-"
"2023/06/06","09:54","54.5","-"
"2023/06/06","10:00","54.5","-"
"2023/06/06","10:06","54.5","-"
"2023/06/06","10:12","54.5","-"
"2023/06/06","10:18","54.5","-"
"2023/06/06","10:24","54.5","-"
"2023/06/06","10:30","54.5","-"
"2023/06/06","10:36","54.7","-"
"2023/06/06","10:42","54.7","-"
"2023/06/06","10:48","54.7","-"
"2023/06/06","10:54","54.7","-"
"2023/06/06","11:00","54.5","-"
"2023/06/06","11:06","54.7","-"
"2023/06/06","11:12","54.7","-"
"2023/06/06","11:18","54.7","-"
"2023/06/06","11:24","54.7","-"
"2023/06/06","11:30","54.7","-"
"2023/06/06","11:36","54.7","-"
"2023/06/06","11:42","54.7","-"
"2023/06/06","11:48","54.7","-"
"2023/06/06","11:54","54.7","-"
"2023/06/06","12:00","54.5","-"
"2023/06/06","12:06","54.7","-"
"2023/06/06","12:12","54.5","-"
"2023/06/06","12:18","54.5","-"
"2023/06/06","12:24","54.7","-"
"2023/06/06","12:30","54.7","-"
"2023/06/06","12:36","54.5","-"
"2023/06/06","12:42","54.5","-"
"2023/06/06","12:48","54.5","-"
"2023/06/06","12:54","54.5","-"
"2023/06/06","13:00","54.5","-"
"2023/06/06","13:06","54.7","-"
"2023/06/06","13:12","54.7","-"
"2023/06/06","13:18","54.7","-"
"2023/06/06","13:24","54.7","-"
"2023/06/06","13:30","54.7","-"
"2023/06/06","13:36","54.7","-"
"2023/06/06","13:42","54.7","-"
"2023/06/06","13:48","54.5","-"
"2023/06/06","13:54","54.5","-"
"2023/06/06","14:00","54.7","-"
"2023/06/06","14:06","54.5","-"
"2023/06/06","14:12","54.7","-"
"2023/06/06","14:18","54.7","-"
"2023/06/06","14:24","54.7","-"
"2023/06/06","14:30","54.5","-"
"2023/06/06","14:36","54.5","-"
"2023/06/06","14:42","54.5","-"
"2023/06/06","14:48","54.7","-"
"2023/06/06","14:54","54.9","-"
"2023/06/06","15:00","54.7","-"
"2023/06/06","15:06","54.5","-"
"2023/06/06","15:12","54.3","-"
"2023/06/06","15:18","54.3","-"
"2023/06/06","15:24","54.3","-"
"2023/06/06","15:30","54.3","-"
"2023/06/06","15:36","54.3","-"
"2023/06/06","15:42","54.3","-"
"2023/06/06","15:48","54.5","-"
"2023/06/06","15:54","54.5","-"
"2023/06/06","16:00","54.5","-"
"2023/06/06","16:06","54.5","-"
"2023/06/06","16:12","54.5","-"
"2023/06/06","16:18","54.3","-"
"2023/06/06","16:24","54.5","-"
"2023/06/06","16:30","54.3","-"
"2023/06/06","16:36","54.3","-"
"2023/06/06","16:42","54.3","-"
"2023/06/06","16:48","54.3","-"
"2023/06/06","16:54","54.1","-"
"2023/06/06","17:00","54.3","-"
"2023/06/06","17:06","54.3","-"
"2023/06/06","17:12","54.3","-"
"2023/06/06","17:18","54.3","-"
"2023/06/06","17:24","54.3","-"
"2023/06/06","17:30","54.3","-"
"2023/06/06","17:36","54.3","-"
"2023/06/06","17:42","54.3","-"
"2023/06/06","17:48","54.3","-"
"2023/06/06","17:54","54.3","-"
"2023/06/06","18:00","54.3","-"
"2023/06/06","18:06","54.3","-"
"2023/06/06","18:12","54.3","-"
"2023/06/06","18:18","54.3","-"
"2023/06/06","18:24","54.3","-"
"2023/06/06","18:30","54.3","-"
"2023/06/06","18:36","54.3","-"
"2023/06/06","18:42","54.3","-"
"2023/06/06","18:48","54.3","-"
"2023/06/06","18:54","54.3","-"
"2023/06/06","19:00","54.3","-"
"2023/06/06","19:06","54.3","-"
"2023/06/06","19:12","54.3","-"
"2023/06/06","19:18","54.3","-"
"2023/06/06","19:24","54.3","-"
"2023/06/06","19:30","54.3","-"
"2023/06/06","19:36","54.3","-"
"2023/06/06","19:42","54.3","-"
"2023/06/06","19:48","54.3","-"
"2023/06/06","19:54","54.3","-"
"2023/06/06","20:00","54.3","-"
"2023/06/06","20:06","54.5","-"
"2023/06/06","20:12","54.5","-"
"2023/06/06","20:18","54.5","-"
"2023/06/06","20:24","54.7","-"
"2023/06/06","20:30","54.9","-"
"2023/06/06","20:36","54.9","-"
"2023/06/06","20:42","55","-"
"2023/06/06","20:48","55","-"
"2023/06/06","20:54","55","-"
"2023/06/06","21:00","55","-"
"2023/06/06","21:06","55.2","-"
"2023/06/06","21:12","55.2","-"
"2023/06/06","21:18","55.2","-"
"2023/06/06","21:24","55","-"
"2023/06/06","21:30","55","-"
